Ville;Corps;Activité;Produit;Année;Indice
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2022;128.8
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2005;100.0
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2006;105.4
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2007;108.5
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2008;103.5
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2009;104.7
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2010;108.4
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2011;112.0
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2012;114.6
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2013;116.3
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2014;118.9
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2015;119.9
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2016;123.7
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2017;126.4
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2018;129.1
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2019;129.9
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2020;125.4
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2021;132.0
YOUSSOUFIA;Gros œuvre;Activité Agglomérés et articles en ciment ou PVC;Activité Agglomérés et articles en ciment ou PVC;2022;141.2
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2005;100.0
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2006;100.5
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2007;102.0
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2008;110.3
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2009;111.6
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2010;115.2
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2011;116.1
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2012;119.8
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2013;123.4
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2014;126.1
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2015;129.3
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2016;135.1
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2017;137.3
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2018;138.4
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2019;140.8
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2020;138.9
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2021;146.1
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 35;2022;153.2
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2005;100.0
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2006;101.9
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2007;103.5
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2008;110.1
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2009;113.4
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2010;115.7
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2011;116.2
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2012;118.2
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2013;120.8
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2014;124.2
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2015;126.7
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2016;131.9
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2017;132.8
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2018;134.6
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2019;138.5
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2020;137.7
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2021;144.3
YOUSSOUFIA;Gros œuvre;Ciment;CPJ 45;2022;151.1
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2005;100.0
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2006;100.9
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2007;102.5
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2008;110.2
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2009;112.2
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2010;115.3
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2011;116.1
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2012;119.3
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2013;122.7
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2014;125.5
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2015;127.7
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2016;133.2
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2017;134.6
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2018;136.1
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2019;139.4
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2020;138.2
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2021;145.0
YOUSSOUFIA;Gros œuvre;Activité Ciment;Activité Ciment;2022;151.9
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2005;100.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2006;104.1
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2007;107.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2008;112.6
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2009;116.9
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2010;118.9
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2011;123.2
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2012;123.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2013;125.5
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2014;127.6
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2015;128.6
