Ville;Corps;Activité;Produit;Variété;Année;Indice
RABAT;Peinture Vitrerie & Plâtre;Activité Chaux & Plâtre;Chaux;Chaux;2022;107.9
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2005;100.0
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2006;100.1
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2007;102.6
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2008;104.3
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2009;107.8
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2010;107.3
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2011;110.7
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2012;111.2
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2013;111.7
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2014;120.8
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2015;123.6
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2016;128.5
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2017;129.0
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2018;129.2
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2019;129.5
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2020;137.4
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2021;142.2
RABAT;Gros œuvre;Ciment;Ciment CPJ 35;CPJ 35 (t);2022;152.1
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2005;100.0
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2006;100.0
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2007;101.4
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2008;107.8
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2009;107.8
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2010;108.4
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2011;110.9
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2012;111.6
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2013;112.1
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2014;120.0
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2015;123.5
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2016;125.0
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2017;125.5
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2018;125.5
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2019;125.6
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2020;135.1
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2021;143.6
RABAT;Gros œuvre;Ciment;Ciment CPJ 45;CPJ 45 (t);2022;150.9
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2005;100.0
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2006;100.0
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2007;100.0
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2008;96.6
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2009;97.9
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2010;99.3
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2011;99.4
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2012;101.5
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2013;102.4
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2014;103.9
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2015;107.3
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2016;108.5
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2017;108.7
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2018;108.7
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2019;109.0
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2020;117.8
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2021;124.3
RABAT;Menuiserie Quincaillerie;Bois;Contre-plaqué;4 mm (m²);2022;132.9
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2005;100.0
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2006;100.0
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2007;100.0
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2008;96.6
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2009;97.9
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2010;99.3
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2011;99.4
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2012;101.5
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2013;102.4
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2014;103.9
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2015;107.3
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2016;108.5
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2017;108.7
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2018;108.7
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2019;109.0
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2020;117.8
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2021;124.3
RABAT;Menuiserie - Quincaillerie;Bois;Contre-plaqué;Contre-plaqué;2022;132.9
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2005;100.0
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2006;100.0
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2007;98.8
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2008;105.9
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2009;106.6
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2010;108.1
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2011;108.7
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2012;109.2
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2013;111.3
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2014;114.8
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2015;113.1
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2016;116.8
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2017;118.2
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2018;118.3
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2019;118.5
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2020;121.2
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2021;123.8
RABAT;Menuiserie Quincaillerie;Bois;Cèdre;2ème Choix (m3);2022;128.4
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2005;100.0
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2006;100.0
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2007;98.8
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2008;105.9
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2009;106.6
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2010;108.1
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2011;108.7
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2012;109.2
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2013;111.3
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2014;114.8
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2015;113.1
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2016;116.8
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2017;118.2
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2018;118.3
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2019;118.5
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2020;121.2
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2021;123.8
RABAT;Menuiserie - Quincaillerie;Bois;Cèdre;Cèdre;2022;128.4
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2005;100.0
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2006;100.0
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2007;104.6
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2008;104.7
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2009;106.2
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2010;108.8
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2011;108.0
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2012;109.2
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2013;110.0
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2014;111.6
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2015;113.8
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2016;117.4
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2017;117.7
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2018;117.7
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2019;117.8
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2020;129.7
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2021;135.4
RABAT;Menuiserie - Quincaillerie;Activité Bois;Cèdre;Cèdre;2022;143.1
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2005;200.0
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2006;202.2
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2007;202.2
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2008;193.1
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2009;205.8
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2010;205.7
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2011;207.6
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2012;210.1
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2013;214.3
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2014;213.0
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2015;207.4
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2016;210.3
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2017;210.8
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2018;211.2
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2019;213.1
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2020;216.6
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2021;227.5
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Clair 3-4 mm (m²);2022;267.0
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2005;200.0
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2006;202.2
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2007;202.2
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2008;193.1
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2009;205.8
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2010;205.7
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2011;207.6
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2012;210.1
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2013;214.3
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2014;213.0
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2015;207.4
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2016;210.3
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2017;210.8
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2018;211.2
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2019;213.1
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2020;216.6
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2021;227.5
RABAT;Peinture, vitrerie & plâtre;Verre;Demi Double;Couleur 3-4 mm (m²);2022;267.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2005;100.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2006;100.9
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2007;100.9
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2008;95.1
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2009;100.9
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2010;100.9
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2011;101.8
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2012;103.3
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2013;105.2
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2014;104.2
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2015;98.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2016;99.5
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2017;99.8
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2018;99.9
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2019;100.5
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2020;102.7
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2021;108.1
RABAT;Peinture Vitrerie & Plâtre;Verre;Demi Double;Demi Double;2022;127.5
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2005;300.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2006;303.4
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2007;306.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2008;297.1
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2009;294.3
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2010;301.2
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2011;300.6
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2012;307.7
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2013;311.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2014;319.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2015;318.8
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2016;320.3
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2017;321.1
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2018;322.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2019;325.5
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2020;323.4
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2021;341.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Armé 6- 8 mm (m²);2022;392.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2005;300.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2006;303.4
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2007;306.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2008;297.1
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2009;294.3
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2010;301.2
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2011;300.6
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2012;307.7
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2013;311.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2014;319.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2015;318.8
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2016;320.3
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2017;321.1
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2018;322.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2019;325.5
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2020;323.4
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2021;341.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Clair 6 mm (m²);2022;392.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2005;300.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2006;303.4
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2007;306.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2008;297.1
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2009;294.3
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2010;301.2
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2011;300.6
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2012;307.7
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2013;311.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2014;319.0
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2015;318.8
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2016;320.3
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2017;321.1
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2018;322.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2019;325.5
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2020;323.4
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2021;341.9
RABAT;Peinture, vitrerie & plâtre;Verre;Double;Couleur 6 mm (m²);2022;392.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2005;100.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2006;101.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2007;102.1
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2008;99.2
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2009;97.7
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2010;99.9
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2011;99.8
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2012;102.3
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2013;103.6
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2014;106.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2015;104.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2016;104.1
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2017;104.4
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2018;105.0
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2019;105.8
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2020;105.6
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2021;111.6
RABAT;Peinture Vitrerie & Plâtre;Verre;Double;Double;2022;128.2
RABAT;Peinture Vitrerie & Plâtre;Activité Verre;Double;Double;2005;100.0
RABAT;Peinture Vitrerie & Plâtre;Activité Verre;Double;Double;2006;100.9
