Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Région;Appartement standing;MT;2010;3174;122
Région;Appartement standing;MT;2011;3244;125
Région;Appartement standing;MT;2012;3412;131
Région;Appartement standing;MT;2013;3533;135
Région;Appartement standing;MT;2014;3655;140
Région;Appartement standing;MT;2015;3761;145
Région;Appartement standing;MT;2016;3864;149
Région;Appartement standing;MT;2017;3899;151
Région;Appartement standing;MT;2018;3954;153
Région;Appartement standing;MT;2019;4023;156
Région;Appartement standing;MT;2020;3888;151
Région;Appartement standing;MT;2021;3953;153
Région;Appartement standing;MT;2022;4068;158
Région;Appartement standing;PT;2001;1915;100
Région;Appartement standing;PT;2002;1982;104
Région;Appartement standing;PT;2003;2009;105
Région;Appartement standing;PT;2004;2076;109
Région;Appartement standing;PT;2005;2055;108
Région;Appartement standing;PT;2006;2070;109
Région;Appartement standing;PT;2007;2197;116
Région;Appartement standing;PT;2008;2357;126
Région;Appartement standing;PT;2009;2439;131
Région;Appartement standing;PT;2010;2490;133
Région;Appartement standing;PT;2011;2595;139
Région;Appartement standing;PT;2012;2752;147
Région;Appartement standing;PT;2013;2853;152
Région;Appartement standing;PT;2014;2957;158
Région;Appartement standing;PT;2015;3056;165
Région;Appartement standing;PT;2016;3106;168
Région;Appartement standing;PT;2017;3139;170
Région;Appartement standing;PT;2018;3178;172
Région;Appartement standing;PT;2019;3256;176
Région;Appartement standing;PT;2020;3027;164
Région;Appartement standing;PT;2021;3068;167
Région;Appartement standing;PT;2022;3151;172
Région;Appartement économique;APE;2001;1292;100
Région;Appartement économique;APE;2002;1300;101
Région;Appartement économique;APE;2003;1323;104
Région;Appartement économique;APE;2004;1394;109
Région;Appartement économique;APE;2005;1453;115
Région;Appartement économique;APE;2006;1520;120
Région;Appartement économique;APE;2007;1590;125
Région;Appartement économique;APE;2008;1655;131
Région;Appartement économique;APE;2009;1712;136
Région;Appartement économique;APE;2010;1742;138
Région;Appartement économique;APE;2011;1794;142
Région;Appartement économique;APE;2012;1896;151
Région;Appartement économique;APE;2013;1969;157
Région;Appartement économique;APE;2014;2045;163
Région;Appartement économique;APE;2015;2186;172
Région;Appartement économique;APE;2016;2224;175
Région;Appartement économique;APE;2017;2253;177
Région;Appartement économique;APE;2018;2316;183
Région;Appartement économique;APE;2019;2389;188
Région;Appartement économique;APE;2020;2243;176
Région;Appartement économique;APE;2021;2291;180
Région;Appartement économique;APE;2022;2367;186
Région;Appartement économique;GT;2001;1730;100
Région;Appartement économique;GT;2002;1770;102
Région;Appartement économique;GT;2003;1704;99
Région;Appartement économique;GT;2004;1794;104
Région;Appartement économique;GT;2005;1810;106
Région;Appartement économique;GT;2006;1839;108
Région;Appartement économique;GT;2007;1907;112
Région;Appartement économique;GT;2008;1955;114
Région;Appartement économique;GT;2009;1978;116
Région;Appartement économique;GT;2010;2016;118
Région;Appartement économique;GT;2011;2085;122
Région;Appartement économique;GT;2012;2207;129
Région;Appartement économique;GT;2013;2290;135
Région;Appartement économique;GT;2014;2373;140
Région;Appartement économique;GT;2015;2538;151
Région;Appartement économique;GT;2016;2622;155
Région;Appartement économique;GT;2017;2663;157
Région;Appartement économique;GT;2018;2703;160
Région;Appartement économique;GT;2019;2778;164
Région;Appartement économique;GT;2020;2607;154
Région;Appartement économique;GT;2021;2663;158
Région;Appartement économique;GT;2022;2737;162
Région;Appartement économique;MT;2001;1352;100
Région;Appartement économique;MT;2002;1338;99
Région;Appartement économique;MT;2003;1390;103
Région;Appartement économique;MT;2004;1461;108
Région;Appartement économique;MT;2005;1536;115
Région;Appartement économique;MT;2006;1639;122
Région;Appartement économique;MT;2007;1702;127
Région;Appartement économique;MT;2008;1769;132
Région;Appartement économique;MT;2009;1821;136
Région;Appartement économique;MT;2010;1859;139
Région;Appartement économique;MT;2011;1910;143
Région;Appartement économique;MT;2012;2017;151
Région;Appartement économique;MT;2013;2089;156
Région;Appartement économique;MT;2014;2164;162
Région;Appartement économique;MT;2015;2284;171
Région;Appartement économique;MT;2016;2294;172
Région;Appartement économique;MT;2017;2307;173
Région;Appartement économique;MT;2018;2362;177
Région;Appartement économique;MT;2019;2434;182
Région;Appartement économique;MT;2020;2314;173
Région;Appartement économique;MT;2021;2364;177
Région;Appartement économique;MT;2022;2442;183
Région;Appartement économique;PT;2001;947;100
Région;Appartement économique;PT;2002;962;102
Région;Appartement économique;PT;2003;1009;107
Région;Appartement économique;PT;2004;1056;112
Région;Appartement économique;PT;2005;1124;120
Région;Appartement économique;PT;2006;1146;122
Région;Appartement économique;PT;2007;1214;129
Région;Appartement économique;PT;2008;1275;136
Région;Appartement économique;PT;2009;1374;146
Région;Appartement économique;PT;2010;1383;148
Région;Appartement économique;PT;2011;1424;152
Région;Appartement économique;PT;2012;1510;161
Région;Appartement économique;PT;2013;1578;169
Région;Appartement économique;PT;2014;1649;177
Région;Appartement économique;PT;2015;1753;189
Région;Appartement économique;PT;2016;1821;196
Région;Appartement économique;PT;2017;1869;201
Région;Appartement économique;PT;2018;1956;210
Région;Appartement économique;PT;2019;2026;217
Région;Appartement économique;PT;2020;1844;198
Région;Appartement économique;PT;2021;1887;203
Région;Appartement économique;PT;2022;1957;210
Région;Maison sur lot économique;GT;2001;1538;100
Région;Maison sur lot économique;GT;2002;1648;107
Région;Maison sur lot économique;GT;2003;1692;110
Région;Maison sur lot économique;GT;2004;1663;108
Région;Maison sur lot économique;GT;2005;1640;108
Région;Maison sur lot économique;GT;2006;1699;112
Région;Maison sur lot économique;GT;2007;1692;111
Région;Maison sur lot économique;GT;2008;1709;113
Région;Maison sur lot économique;GT;2009;1765;116
Région;Maison sur lot économique;GT;2010;1801;119
Région;Maison sur lot économique;GT;2011;1835;121
Région;Maison sur lot économique;GT;2012;1916;126
Région;Maison sur lot économique;GT;2013;2008;133
Région;Maison sur lot économique;GT;2014;2097;139
Région;Maison sur lot économique;GT;2015;2187;146
Région;Maison sur lot économique;GT;2016;2241;149
Région;Maison sur lot économique;GT;2017;2257;151
Région;Maison sur lot économique;GT;2018;2330;155
Région;Maison sur lot économique;GT;2019;2402;160
Région;Maison sur lot économique;GT;2020;2365;157
Région;Maison sur lot économique;GT;2021;2402;160
Région;Maison sur lot économique;GT;2022;2465;164
Région;Maison sur lot économique;MLE;2001;1143;100
Région;Maison sur lot économique;MLE;2002;1239;109
Région;Maison sur lot économique;MLE;2003;1273;112
Région;Maison sur lot économique;MLE;2004;1274;112
Région;Maison sur lot économique;MLE;2005;1291;115
Région;Maison sur lot économique;MLE;2006;1353;120
Région;Maison sur lot économique;MLE;2007;1384;124
Région;Maison sur lot économique;MLE;2008;1438;129
Région;Maison sur lot économique;MLE;2009;1499;135
Région;Maison sur lot économique;MLE;2010;1526;137
Région;Maison sur lot économique;MLE;2011;1565;141
Région;Maison sur lot économique;MLE;2012;1657;149
Région;Maison sur lot économique;MLE;2013;1718;155
Région;Maison sur lot économique;MLE;2014;1778;160
Région;Maison sur lot économique;MLE;2015;1856;167
Région;Maison sur lot économique;MLE;2016;1910;172
Région;Maison sur lot économique;MLE;2017;1937;175
Région;Maison sur lot économique;MLE;2018;1985;180
Région;Maison sur lot économique;MLE;2019;2053;186
Région;Maison sur lot économique;MLE;2020;1994;180
Région;Maison sur lot économique;MLE;2021;2039;184
Région;Maison sur lot économique;MLE;2022;2114;191
Région;Maison sur lot économique;MT;2001;1207;100
Région;Maison sur lot économique;MT;2002;1287;107
Région;Maison sur lot économique;MT;2003;1320;110
Région;Maison sur lot économique;MT;2004;1324;110
Région;Maison sur lot économique;MT;2005;1365;114
Région;Maison sur lot économique;MT;2006;1447;121
Région;Maison sur lot économique;MT;2007;1468;123
Région;Maison sur lot économique;MT;2008;1521;127
Région;Maison sur lot économique;MT;2009;1584;132
Région;Maison sur lot économique;MT;2010;1615;135
Région;Maison sur lot économique;MT;2011;1659;139
Région;Maison sur lot économique;MT;2012;1761;147
Région;Maison sur lot économique;MT;2013;1819;152
Région;Maison sur lot économique;MT;2014;1877;157
Région;Maison sur lot économique;MT;2015;1948;164
Région;Maison sur lot économique;MT;2016;1992;168
Région;Maison sur lot économique;MT;2017;2014;170
Région;Maison sur lot économique;MT;2018;2060;174
Région;Maison sur lot économique;MT;2019;2140;181
Région;Maison sur lot économique;MT;2020;2071;175
Région;Maison sur lot économique;MT;2021;2120;179
Région;Maison sur lot économique;MT;2022;2200;186
Région;Maison sur lot économique;PT;2001;818;100
Région;Maison sur lot économique;PT;2002;924;113
Région;Maison sur lot économique;PT;2003;957;117
Région;Maison sur lot économique;PT;2004;981;120
Région;Maison sur lot économique;PT;2005;974;120
Région;Maison sur lot économique;PT;2006;997;123
Région;Maison sur lot économique;PT;2007;1074;132
Région;Maison sur lot économique;PT;2008;1154;142
Région;Maison sur lot économique;PT;2009;1206;149
Région;Maison sur lot économique;PT;2010;1217;150
Région;Maison sur lot économique;PT;2011;1252;155
Région;Maison sur lot économique;PT;2012;1330;164
Région;Maison sur lot économique;PT;2013;1382;170
Région;Maison sur lot économique;PT;2014;1437;177
Région;Maison sur lot économique;PT;2015;1497;186
Région;Maison sur lot économique;PT;2016;1566;195
Région;Maison sur lot économique;PT;2017;1613;200
Région;Maison sur lot économique;PT;2018;1650;205
Région;Maison sur lot économique;PT;2019;1689;210
Région;Maison sur lot économique;PT;2020;1636;203
Région;Maison sur lot économique;PT;2021;1679;209
Région;Maison sur lot économique;PT;2022;1753;218
Région;Total région;MLE;2001;1692;100
Région;Total région;MLE;2002;1760;105
Région;Total région;MLE;2003;1813;108
Région;Total région;MLE;2004;1874;111
Région;Total région;MLE;2005;1900;115
Région;Total région;MLE;2006;1961;119
Région;Total région;MLE;2007;2029;124
Région;Total région;MLE;2008;2105;129
Région;Total région;MLE;2009;2166;134
Région;Total région;MLE;2010;2204;136
Région;Total région;MLE;2011;2257;140
Région;Total région;MLE;2012;2369;148
Région;Total région;MLE;2013;2449;154
Région;Total région;MLE;2014;2530;159
Région;Total région;MLE;2015;2523;166
Région;Total région;MLE;2016;2582;170
Région;Total région;MLE;2017;2611;173
Région;Total région;MLE;2018;2666;177
Région;Total région;MLE;2019;2739;183
Région;Total région;MLE;2020;2634;176
Région;Total région;MLE;2021;2685;179
Région;Total région;MLE;2022;2768;186
Région;Villa;GT;2001;10708;100
Région;Villa;GT;2002;11105;105
Région;Villa;GT;2003;11763;112
Région;Villa;GT;2004;12566;123
Région;Villa;GT;2005;12659;126
Région;Villa;GT;2006;12972;129
Région;Villa;GT;2007;13147;131
Région;Villa;GT;2008;13586;133
Région;Villa;GT;2009;13710;133
Région;Villa;GT;2010;13865;135
Région;Villa;GT;2011;14019;136
Région;Villa;GT;2012;14483;140
Région;Villa;GT;2013;14888;143
Région;Villa;GT;2014;15305;147
Région;Villa;GT;2015;15410;150
Région;Villa;GT;2016;15545;152
Région;Villa;GT;2017;15582;153
Région;Villa;GT;2018;15676;154
Région;Villa;GT;2019;15862;155
Région;Villa;GT;2020;15433;157
Région;Villa;GT;2021;15584;158
Région;Villa;GT;2022;15778;160
Région;Villa;MT;2001;6137;100
Région;Villa;MT;2002;6354;105
Région;Villa;MT;2003;6629;109
Région;Villa;MT;2004;6985;117
Région;Villa;MT;2005;7031;120
Région;Villa;MT;2006;7146;121
Région;Villa;MT;2007;7360;125
Région;Villa;MT;2008;7529;129
Région;Villa;MT;2009;7614;130
Région;Villa;MT;2010;7765;133
Région;Villa;MT;2011;7874;135
Région;Villa;MT;2012;8059;138
Région;Villa;MT;2013;8218;140
Région;Villa;MT;2014;8384;143
Région;Villa;MT;2015;8501;147
Région;Villa;MT;2016;8683;152
Région;Villa;MT;2017;8713;152
Région;Villa;MT;2018;8788;154
Région;Villa;MT;2019;8913;157
Région;Villa;MT;2020;8709;153
Région;Villa;MT;2021;8817;155
Région;Villa;MT;2022;8989;158
Région;Villa;PT;2001;3657;100
Région;Villa;PT;2002;3743;103
Région;Villa;PT;2003;3915;108
Région;Villa;PT;2004;4025;112
Région;Villa;PT;2005;4042;114
Région;Villa;PT;2006;3988;111
Région;Villa;PT;2007;4330;122
Région;Villa;PT;2008;4535;128
Région;Villa;PT;2009;4758;133
Région;Villa;PT;2010;4960;139
Région;Villa;PT;2011;5050;142
Région;Villa;PT;2012;5206;146
Région;Villa;PT;2013;5341;149
Région;Villa;PT;2014;5476;153
Région;Villa;PT;2015;5598;158
Région;Villa;PT;2016;5769;163
Région;Villa;PT;2017;5752;162
Région;Villa;PT;2018;5826;164
Région;Villa;PT;2019;5924;167
Région;Villa;PT;2020;5791;164
Région;Villa;PT;2021;5872;166
Région;Villa;PT;2022;5991;170
Région;Villa;VIL;2001;7496;100
Région;Villa;VIL;2002;7738;104
Région;Villa;VIL;2003;8155;110
Région;Villa;VIL;2004;8531;115
Région;Villa;VIL;2005;8565;119
Région;Villa;VIL;2006;8688;118
Région;Villa;VIL;2007;8971;125
Région;Villa;VIL;2008;9288;130
Région;Villa;VIL;2009;9437;131
Région;Villa;VIL;2010;9601;135
Région;Villa;VIL;2011;9721;137
Région;Villa;VIL;2012;10021;140
Région;Villa;VIL;2013;10289;143
Région;Villa;VIL;2014;10559;147
Région;Villa;VIL;2015;9632;150
Région;Villa;VIL;2016;9792;155
Région;Villa;VIL;2017;9804;155
Région;Villa;VIL;2018;9885;156
Région;Villa;VIL;2019;10022;159
Région;Villa;VIL;2020;9724;156
Région;Villa;VIL;2021;9840;158
Région;Villa;VIL;2022;10008;161
Salé;Appartement standing;APS;2001;2592;100
Salé;Appartement standing;APS;2002;2644;102
Salé;Appartement standing;APS;2003;2672;103
Salé;Appartement standing;APS;2004;2734;105
Salé;Appartement standing;APS;2005;2815;108
Salé;Appartement standing;APS;2006;2820;109
Salé;Appartement standing;APS;2007;2842;110
Salé;Appartement standing;APS;2008;2877;111
Salé;Appartement standing;APS;2009;2891;112
Salé;Appartement standing;APS;2010;2902;112
Salé;Appartement standing;APS;2011;2989;116
Salé;Appartement standing;APS;2012;3242;126
Salé;Appartement standing;APS;2013;3391;132
Salé;Appartement standing;APS;2014;3539;138
Salé;Appartement standing;APS;2015;3804;144
Salé;Appartement standing;APS;2016;3871;146
Salé;Appartement standing;APS;2017;3921;148
Salé;Appartement standing;APS;2018;4003;150
Salé;Appartement standing;APS;2019;4091;154
Salé;Appartement standing;APS;2020;4007;150
Salé;Appartement standing;APS;2021;4100;154
Salé;Appartement standing;APS;2022;4198;157
Salé;Appartement standing;GT;2001;3642;100
Salé;Appartement standing;GT;2002;3731;102
Salé;Appartement standing;GT;2003;3788;104
Salé;Appartement standing;GT;2004;3894;107
Salé;Appartement standing;GT;2005;4027;111
Salé;Appartement standing;GT;2006;4051;111
Salé;Appartement standing;GT;2007;4106;113
Salé;Appartement standing;GT;2008;4105;113
Salé;Appartement standing;GT;2009;4123;113
Salé;Appartement standing;GT;2010;4135;114
Salé;Appartement standing;GT;2011;4238;116
Salé;Appartement standing;GT;2012;4438;122
Salé;Appartement standing;GT;2013;4600;126
Salé;Appartement standing;GT;2014;4763;131
Salé;Appartement standing;GT;2015;4938;136
Salé;Appartement standing;GT;2016;4995;137
Salé;Appartement standing;GT;2017;5200;143
Salé;Appartement standing;GT;2018;5550;152
Salé;Appartement standing;GT;2019;5625;154
Salé;Appartement standing;GT;2020;5543;152
Salé;Appartement standing;GT;2021;5617;154
Salé;Appartement standing;GT;2022;5730;157
Salé;Appartement standing;MT;2001;2732;100
Salé;Appartement standing;MT;2002;2786;102
Salé;Appartement standing;MT;2003;2816;103
Salé;Appartement standing;MT;2004;2882;105
Salé;Appartement standing;MT;2005;2967;109
Salé;Appartement standing;MT;2006;2972;109
Salé;Appartement standing;MT;2007;2956;108
Salé;Appartement standing;MT;2008;2990;109
Salé;Appartement standing;MT;2009;2997;110
Salé;Appartement standing;MT;2010;2996;110
Salé;Appartement standing;MT;2011;3062;112
Salé;Appartement standing;MT;2012;3325;122
Salé;Appartement standing;MT;2013;3480;127
Salé;Appartement standing;MT;2014;3634;133
Salé;Appartement standing;MT;2015;3826;140
Salé;Appartement standing;MT;2016;3925;144
Salé;Appartement standing;MT;2017;3962;145
Salé;Appartement standing;MT;2018;4015;147
Salé;Appartement standing;MT;2019;4100;150
Salé;Appartement standing;MT;2020;4043;148
Salé;Appartement standing;MT;2021;4158;152
Salé;Appartement standing;MT;2022;4265;156
Salé;Appartement standing;PT;2001;2006;100
Salé;Appartement standing;PT;2002;2040;102
Salé;Appartement standing;PT;2003;2057;103
Salé;Appartement standing;PT;2004;2100;105
Salé;Appartement standing;PT;2005;2157;108
Salé;Appartement standing;PT;2006;2155;107
Salé;Appartement standing;PT;2007;2241;112
Salé;Appartement standing;PT;2008;2291;114
Salé;Appartement standing;PT;2009;2317;116
Salé;Appartement standing;PT;2010;2353;117
Salé;Appartement standing;PT;2011;2475;123
Salé;Appartement standing;PT;2012;2725;136
Salé;Appartement standing;PT;2013;2857;142
Salé;Appartement standing;PT;2014;2989;149
Salé;Appartement standing;PT;2015;3160;158
Salé;Appartement standing;PT;2016;3150;157
Salé;Appartement standing;PT;2017;3150;157
Salé;Appartement standing;PT;2018;3170;158
Salé;Appartement standing;PT;2019;3275;163
Salé;Appartement standing;PT;2020;3117;155
Salé;Appartement standing;PT;2021;3166;158
Salé;Appartement standing;PT;2022;3230;161
Salé;Appartement économique;APE;2001;1257;100
Salé;Appartement économique;APE;2002;1307;105
Salé;Appartement économique;APE;2003;1325;106
Salé;Appartement économique;APE;2004;1382;111
Salé;Appartement économique;APE;2005;1427;114
Salé;Appartement économique;APE;2006;1494;119
Salé;Appartement économique;APE;2007;1530;123
Salé;Appartement économique;APE;2008;1576;127
Salé;Appartement économique;APE;2009;1631;131
Salé;Appartement économique;APE;2010;1656;133
Salé;Appartement économique;APE;2011;1707;138
Salé;Appartement économique;APE;2012;1846;149
Salé;Appartement économique;APE;2013;1935;157
Salé;Appartement économique;APE;2014;2024;164
Salé;Appartement économique;APE;2015;2191;168
Salé;Appartement économique;APE;2016;2218;170
Salé;Appartement économique;APE;2017;2229;170
Salé;Appartement économique;APE;2018;2272;174
Salé;Appartement économique;APE;2019;2360;180
Salé;Appartement économique;APE;2020;2319;177
Salé;Appartement économique;APE;2021;2391;183
Salé;Appartement économique;APE;2022;2463;188
Salé;Appartement économique;GT;2001;1708;100
Salé;Appartement économique;GT;2002;1743;102
Salé;Appartement économique;GT;2003;1761;103
Salé;Appartement économique;GT;2004;1786;105
Salé;Appartement économique;GT;2005;1809;106
Salé;Appartement économique;GT;2006;1831;107
Salé;Appartement économique;GT;2007;1853;108
Salé;Appartement économique;GT;2008;1874;110
Salé;Appartement économique;GT;2009;1894;111
Salé;Appartement économique;GT;2010;1913;112
Salé;Appartement économique;GT;2011;1965;115
Salé;Appartement économique;GT;2012;2130;125
Salé;Appartement économique;GT;2013;2200;129
Salé;Appartement économique;GT;2014;2269;133
Salé;Appartement économique;GT;2015;2370;139
Salé;Appartement économique;GT;2016;2415;141
Salé;Appartement économique;GT;2017;2450;143
Salé;Appartement économique;GT;2018;2482;145
Salé;Appartement économique;GT;2019;2575;151
Salé;Appartement économique;GT;2020;2534;148
Salé;Appartement économique;GT;2021;2616;153
Salé;Appartement économique;GT;2022;2699;158
Salé;Appartement économique;MT;2001;1393;100
Salé;Appartement économique;MT;2002;1426;102
Salé;Appartement économique;MT;2003;1448;104
Salé;Appartement économique;MT;2004;1516;109
Salé;Appartement économique;MT;2005;1578;113
Salé;Appartement économique;MT;2006;1690;121
Salé;Appartement économique;MT;2007;1706;122
Salé;Appartement économique;MT;2008;1740;125
Salé;Appartement économique;MT;2009;1800;129
Salé;Appartement économique;MT;2010;1837;132
Salé;Appartement économique;MT;2011;1882;135
Salé;Appartement économique;MT;2012;2025;145
Salé;Appartement économique;MT;2013;2113;152
Salé;Appartement économique;MT;2014;2201;158
Salé;Appartement économique;MT;2015;2308;166
Salé;Appartement économique;MT;2016;2330;167
Salé;Appartement économique;MT;2017;2342;168
Salé;Appartement économique;MT;2018;2390;172
Salé;Appartement économique;MT;2019;2485;178
Salé;Appartement économique;MT;2020;2443;175
Salé;Appartement économique;MT;2021;2515;181
Salé;Appartement économique;MT;2022;2584;185
Salé;Appartement économique;PT;2001;951;100
Salé;Appartement économique;PT;2002;1028;108
Salé;Appartement économique;PT;2003;1040;109
Salé;Appartement économique;PT;2004;1091;115
Salé;Appartement économique;PT;2005;1121;118
Salé;Appartement économique;PT;2006;1138;120
Salé;Appartement économique;PT;2007;1205;127
Salé;Appartement économique;PT;2008;1275;134
Salé;Appartement économique;PT;2009;1332;140
Salé;Appartement économique;PT;2010;1342;141
Salé;Appartement économique;PT;2011;1400;147
Salé;Appartement économique;PT;2012;1528;161
Salé;Appartement économique;PT;2013;1623;171
Salé;Appartement économique;PT;2014;1719;181
Salé;Appartement économique;PT;2015;1826;192
Salé;Appartement économique;PT;2016;1850;195
Salé;Appartement économique;PT;2017;1840;194
Salé;Appartement économique;PT;2018;1880;198
Salé;Appartement économique;PT;2019;1950;205
Salé;Appartement économique;PT;2020;1911;201
Salé;Appartement économique;PT;2021;1977;208
Salé;Appartement économique;PT;2022;2048;215
Salé;Maison sur lot économique;GT;2001;1624;100
Salé;Maison sur lot économique;GT;2002;1653;102
Salé;Maison sur lot économique;GT;2003;1669;103
Salé;Maison sur lot économique;GT;2004;1689;104
Salé;Maison sur lot économique;GT;2005;1709;105
Salé;Maison sur lot économique;GT;2006;1727;106
Salé;Maison sur lot économique;GT;2007;1745;107
Salé;Maison sur lot économique;GT;2008;1763;109
Salé;Maison sur lot économique;GT;2009;1779;110
Salé;Maison sur lot économique;GT;2010;1795;111
Salé;Maison sur lot économique;GT;2011;1823;112
Salé;Maison sur lot économique;GT;2012;1914;118
Salé;Maison sur lot économique;GT;2013;2026;125
Salé;Maison sur lot économique;GT;2014;2138;132
Salé;Maison sur lot économique;GT;2015;2243;138
Salé;Maison sur lot économique;GT;2016;2370;146
Salé;Maison sur lot économique;GT;2017;2380;147
Salé;Maison sur lot économique;GT;2018;2410;148
Salé;Maison sur lot économique;GT;2019;2470;152
Salé;Maison sur lot économique;GT;2020;2432;150
Salé;Maison sur lot économique;GT;2021;2469;152
Salé;Maison sur lot économique;GT;2022;2545;157
Salé;Maison sur lot économique;MLE;2001;1167;100
Salé;Maison sur lot économique;MLE;2002;1198;103
Salé;Maison sur lot économique;MLE;2003;1213;105
Salé;Maison sur lot économique;MLE;2004;1262;109
Salé;Maison sur lot économique;MLE;2005;1301;112
Salé;Maison sur lot économique;MLE;2006;1357;117
Salé;Maison sur lot économique;MLE;2007;1395;121
Salé;Maison sur lot économique;MLE;2008;1434;125
Salé;Maison sur lot économique;MLE;2009;1481;129
Salé;Maison sur lot économique;MLE;2010;1502;131
Salé;Maison sur lot économique;MLE;2011;1538;134
Salé;Maison sur lot économique;MLE;2012;1647;144
Salé;Maison sur lot économique;MLE;2013;1729;151
Salé;Maison sur lot économique;MLE;2014;1812;158
Salé;Maison sur lot économique;MLE;2015;1963;162
Salé;Maison sur lot économique;MLE;2016;2037;169
Salé;Maison sur lot économique;MLE;2017;2088;174
Salé;Maison sur lot économique;MLE;2018;2114;176
Salé;Maison sur lot économique;MLE;2019;2164;180
Salé;Maison sur lot économique;MLE;2020;2130;177
Salé;Maison sur lot économique;MLE;2021;2192;182
Salé;Maison sur lot économique;MLE;2022;2267;188
Salé;Maison sur lot économique;MT;2001;1295;100
Salé;Maison sur lot économique;MT;2002;1301;100
Salé;Maison sur lot économique;MT;2003;1320;102
Salé;Maison sur lot économique;MT;2004;1378;106
Salé;Maison sur lot économique;MT;2005;1430;110
Salé;Maison sur lot économique;MT;2006;1525;118
Salé;Maison sur lot économique;MT;2007;1539;119
Salé;Maison sur lot économique;MT;2008;1567;121
Salé;Maison sur lot économique;MT;2009;1619;125
Salé;Maison sur lot économique;MT;2010;1650;127
Salé;Maison sur lot économique;MT;2011;1691;131
Salé;Maison sur lot économique;MT;2012;1800;139
Salé;Maison sur lot économique;MT;2013;1886;146
Salé;Maison sur lot économique;MT;2014;1972;152
Salé;Maison sur lot économique;MT;2015;2064;159
Salé;Maison sur lot économique;MT;2016;2100;162
Salé;Maison sur lot économique;MT;2017;2140;165
Salé;Maison sur lot économique;MT;2018;2170;168
Salé;Maison sur lot économique;MT;2019;2225;172
Salé;Maison sur lot économique;MT;2020;2205;170
Salé;Maison sur lot économique;MT;2021;2277;176
Salé;Maison sur lot économique;MT;2022;2349;181
Salé;Maison sur lot économique;PT;2001;868;100
Salé;Maison sur lot économique;PT;2002;935;108
Salé;Maison sur lot économique;PT;2003;945;109
Salé;Maison sur lot économique;PT;2004;989;114
Salé;Maison sur lot économique;PT;2005;1015;117
Salé;Maison sur lot économique;PT;2006;1030;119
Salé;Maison sur lot économique;PT;2007;1104;127
Salé;Maison sur lot économique;PT;2008;1164;134
Salé;Maison sur lot économique;PT;2009;1214;140
Salé;Maison sur lot économique;PT;2010;1223;141
Salé;Maison sur lot économique;PT;2011;1255;144
Salé;Maison sur lot économique;PT;2012;1368;158
Salé;Maison sur lot économique;PT;2013;1438;166
Salé;Maison sur lot économique;PT;2014;1508;174
Salé;Maison sur lot économique;PT;2015;1592;183
Salé;Maison sur lot économique;PT;2016;1700;196
Salé;Maison sur lot économique;PT;2017;1800;207
Salé;Maison sur lot économique;PT;2018;1815;209
Salé;Maison sur lot économique;PT;2019;1850;213
Salé;Maison sur lot économique;PT;2020;1792;206
Salé;Maison sur lot économique;PT;2021;1853;213
Salé;Maison sur lot économique;PT;2022;1933;223
Salé;Total ville;MLE;2001;1586;100
Salé;Total ville;MLE;2002;1635;104
Salé;Total ville;MLE;2003;1668;105
Salé;Total ville;MLE;2004;1733;110
Salé;Total ville;MLE;2005;1784;113
Salé;Total ville;MLE;2006;1847;117
Salé;Total ville;MLE;2007;1889;121
Salé;Total ville;MLE;2008;1942;125
Salé;Total ville;MLE;2009;1996;129
Salé;Total ville;MLE;2010;2022;130
Salé;Total ville;MLE;2011;2072;134
Salé;Total ville;MLE;2012;2218;144
Salé;Total ville;MLE;2013;2320;152
Salé;Total ville;MLE;2014;2423;159
Salé;Total ville;MLE;2015;2451;162
Salé;Total ville;MLE;2016;2507;166
Salé;Total ville;MLE;2017;2545;170
Salé;Total ville;MLE;2018;2582;172
Salé;Total ville;MLE;2019;2649;177
Salé;Total ville;MLE;2020;2603;174
Salé;Total ville;MLE;2021;2673;179
Salé;Total ville;MLE;2022;2752;185
Salé;Villa;GT;2001;12347;100
Salé;Villa;GT;2002;12717;103
Salé;Villa;GT;2003;13397;109
Salé;Villa;GT;2004;13992;113
Salé;Villa;GT;2005;14326;116
Salé;Villa;GT;2006;14704;119
Salé;Villa;GT;2007;14881;121
Salé;Villa;GT;2008;15482;125
Salé;Villa;GT;2009;15730;127
Salé;Villa;GT;2010;15864;128
Salé;Villa;GT;2011;16025;130
Salé;Villa;GT;2012;16725;135
Salé;Villa;GT;2013;17410;141
Salé;Villa;GT;2014;18095;147
Salé;Villa;GT;2015;18100;147
Salé;Villa;GT;2016;18090;147
Salé;Villa;GT;2017;18200;147
Salé;Villa;GT;2018;18305;148
Salé;Villa;GT;2019;18425;149
Salé;Villa;GT;2020;18078;146
Salé;Villa;GT;2021;18278;148
Salé;Villa;GT;2022;18478;150
Salé;Villa;MT;2001;7051;100
Salé;Villa;MT;2002;7202;102
Salé;Villa;MT;2003;7524;107
Salé;Villa;MT;2004;7794;111
Salé;Villa;MT;2005;7915;112
Salé;Villa;MT;2006;8059;114
Salé;Villa;MT;2007;8300;118
Salé;Villa;MT;2008;8420;119
Salé;Villa;MT;2009;8521;121
Salé;Villa;MT;2010;8629;122
Salé;Villa;MT;2011;8738;124
Salé;Villa;MT;2012;8975;127
Salé;Villa;MT;2013;9216;131
