Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Salé;Villa;VIL;2002;2748;106
Salé;Villa;VIL;2003;2943;114
Salé;Villa;VIL;2004;3045;117
Salé;Villa;VIL;2005;3121;120
Salé;Villa;VIL;2006;3188;122
Salé;Villa;VIL;2007;3250;127
Salé;Villa;VIL;2008;3361;131
Salé;Villa;VIL;2009;3548;141
Salé;Villa;VIL;2010;3584;142
Salé;Villa;VIL;2011;3667;146
Salé;Villa;VIL;2012;3822;152
Salé;Villa;VIL;2013;3986;159
Salé;Villa;VIL;2014;4148;165
Salé;Villa;VIL;2015;3923;172
Salé;Villa;VIL;2016;3966;174
Salé;Villa;VIL;2017;4017;177
Salé;Villa;VIL;2018;4078;180
Salé;Villa;VIL;2019;4160;184
Salé;Villa;VIL;2020;4792;209
Salé;Villa;VIL;2021;4913;215
Salé;Villa;VIL;2022;5018;220
Sidi Kacem;Appartement standing;APS;2001;0;0
Sidi Kacem;Appartement standing;APS;2002;0;0
Sidi Kacem;Appartement standing;APS;2003;0;0
Sidi Kacem;Appartement standing;APS;2004;0;0
Sidi Kacem;Appartement standing;APS;2005;0;0
Sidi Kacem;Appartement standing;APS;2006;0;0
Sidi Kacem;Appartement standing;APS;2007;0;0
Sidi Kacem;Appartement standing;APS;2008;0;0
Sidi Kacem;Appartement standing;APS;2009;0;0
Sidi Kacem;Appartement standing;APS;2010;0;0
Sidi Kacem;Appartement standing;APS;2011;0;0
Sidi Kacem;Appartement standing;APS;2012;0;0
Sidi Kacem;Appartement standing;APS;2013;0;0
Sidi Kacem;Appartement standing;APS;2014;0;0
Sidi Kacem;Appartement standing;APS;2015;0;0
Sidi Kacem;Appartement standing;APS;2016;0;0
Sidi Kacem;Appartement standing;APS;2017;0;0
Sidi Kacem;Appartement standing;APS;2018;0;0
Sidi Kacem;Appartement standing;APS;2019;0;0
Sidi Kacem;Appartement standing;APS;2020;0;0
Sidi Kacem;Appartement standing;APS;2021;0;0
Sidi Kacem;Appartement standing;APS;2022;0;0
Sidi Kacem;Appartement standing;GT;2001;0;0
Sidi Kacem;Appartement standing;GT;2002;0;0
Sidi Kacem;Appartement standing;GT;2003;0;0
Sidi Kacem;Appartement standing;GT;2004;0;0
Sidi Kacem;Appartement standing;GT;2005;0;0
Sidi Kacem;Appartement standing;GT;2006;0;0
Sidi Kacem;Appartement standing;GT;2007;0;0
Sidi Kacem;Appartement standing;GT;2008;0;0
Sidi Kacem;Appartement standing;GT;2009;0;0
Sidi Kacem;Appartement standing;GT;2010;0;0
Sidi Kacem;Appartement standing;GT;2011;0;0
Sidi Kacem;Appartement standing;GT;2012;0;0
Sidi Kacem;Appartement standing;GT;2013;0;0
Sidi Kacem;Appartement standing;GT;2014;0;0
Sidi Kacem;Appartement standing;GT;2015;0;0
Sidi Kacem;Appartement standing;GT;2016;0;0
Sidi Kacem;Appartement standing;GT;2017;0;0
Sidi Kacem;Appartement standing;GT;2018;0;0
Sidi Kacem;Appartement standing;GT;2019;0;0
Sidi Kacem;Appartement standing;GT;2020;0;0
Sidi Kacem;Appartement standing;GT;2021;0;0
Sidi Kacem;Appartement standing;GT;2022;0;0
Sidi Kacem;Appartement standing;MT;2001;0;0
Sidi Kacem;Appartement standing;MT;2002;0;0
Sidi Kacem;Appartement standing;MT;2003;0;0
Sidi Kacem;Appartement standing;MT;2004;0;0
Sidi Kacem;Appartement standing;MT;2005;0;0
Sidi Kacem;Appartement standing;MT;2006;0;0
Sidi Kacem;Appartement standing;MT;2007;0;0
Sidi Kacem;Appartement standing;MT;2008;0;0
Sidi Kacem;Appartement standing;MT;2009;0;0
Sidi Kacem;Appartement standing;MT;2010;0;0
Sidi Kacem;Appartement standing;MT;2011;0;0
Sidi Kacem;Appartement standing;MT;2012;0;0
Sidi Kacem;Appartement standing;MT;2013;0;0
Sidi Kacem;Appartement standing;MT;2014;0;0
Sidi Kacem;Appartement standing;MT;2015;0;0
Sidi Kacem;Appartement standing;MT;2016;0;0
Sidi Kacem;Appartement standing;MT;2017;0;0
Sidi Kacem;Appartement standing;MT;2018;0;0
Sidi Kacem;Appartement standing;MT;2019;0;0
Sidi Kacem;Appartement standing;MT;2020;0;0
Sidi Kacem;Appartement standing;MT;2021;0;0
Sidi Kacem;Appartement standing;MT;2022;0;0
Sidi Kacem;Appartement standing;PT;2001;0;0
Sidi Kacem;Appartement standing;PT;2002;0;0
Sidi Kacem;Appartement standing;PT;2003;0;0
Sidi Kacem;Appartement standing;PT;2004;0;0
Sidi Kacem;Appartement standing;PT;2005;0;0
Sidi Kacem;Appartement standing;PT;2006;0;0
Sidi Kacem;Appartement standing;PT;2007;0;0
Sidi Kacem;Appartement standing;PT;2008;0;0
Sidi Kacem;Appartement standing;PT;2009;0;0
Sidi Kacem;Appartement standing;PT;2010;0;0
Sidi Kacem;Appartement standing;PT;2011;0;0
Sidi Kacem;Appartement standing;PT;2012;0;0
Sidi Kacem;Appartement standing;PT;2013;0;0
Sidi Kacem;Appartement standing;PT;2014;0;0
Sidi Kacem;Appartement standing;PT;2015;0;0
Sidi Kacem;Appartement standing;PT;2016;0;0
Sidi Kacem;Appartement standing;PT;2017;0;0
Sidi Kacem;Appartement standing;PT;2018;0;0
Sidi Kacem;Appartement standing;PT;2019;0;0
Sidi Kacem;Appartement standing;PT;2020;0;0
Sidi Kacem;Appartement standing;PT;2021;0;0
Sidi Kacem;Appartement standing;PT;2022;0;0
Sidi Kacem;Appartement économique;APE;2001;568;100
Sidi Kacem;Appartement économique;APE;2002;578;102
Sidi Kacem;Appartement économique;APE;2003;589;104
Sidi Kacem;Appartement économique;APE;2004;596;105
Sidi Kacem;Appartement économique;APE;2005;607;107
Sidi Kacem;Appartement économique;APE;2006;617;109
Sidi Kacem;Appartement économique;APE;2007;627;111
Sidi Kacem;Appartement économique;APE;2008;635;113
Sidi Kacem;Appartement économique;APE;2009;646;115
Sidi Kacem;Appartement économique;APE;2010;657;117
Sidi Kacem;Appartement économique;APE;2011;668;119
Sidi Kacem;Appartement économique;APE;2012;672;120
Sidi Kacem;Appartement économique;APE;2013;676;121
Sidi Kacem;Appartement économique;APE;2014;682;122
Sidi Kacem;Appartement économique;APE;2015;683;123
Sidi Kacem;Appartement économique;APE;2016;673;121
Sidi Kacem;Appartement économique;APE;2017;664;119
Sidi Kacem;Appartement économique;APE;2018;655;117
Sidi Kacem;Appartement économique;APE;2019;646;116
Sidi Kacem;Appartement économique;APE;2020;591;106
Sidi Kacem;Appartement économique;APE;2021;596;107
Sidi Kacem;Appartement économique;APE;2022;612;110
Sidi Kacem;Appartement économique;GT;2001;675;100
Sidi Kacem;Appartement économique;GT;2002;685;102
Sidi Kacem;Appartement économique;GT;2003;678;100
Sidi Kacem;Appartement économique;GT;2004;670;99
Sidi Kacem;Appartement économique;GT;2005;667;99
Sidi Kacem;Appartement économique;GT;2006;663;98
Sidi Kacem;Appartement économique;GT;2007;659;98
Sidi Kacem;Appartement économique;GT;2008;653;97
Sidi Kacem;Appartement économique;GT;2009;644;95
Sidi Kacem;Appartement économique;GT;2010;640;95
Sidi Kacem;Appartement économique;GT;2011;642;95
Sidi Kacem;Appartement économique;GT;2012;664;98
Sidi Kacem;Appartement économique;GT;2013;671;100
Sidi Kacem;Appartement économique;GT;2014;690;102
Sidi Kacem;Appartement économique;GT;2015;703;104
Sidi Kacem;Appartement économique;GT;2016;699;104
Sidi Kacem;Appartement économique;GT;2017;703;104
Sidi Kacem;Appartement économique;GT;2018;706;105
Sidi Kacem;Appartement économique;GT;2019;709;105
Sidi Kacem;Appartement économique;GT;2020;672;100
Sidi Kacem;Appartement économique;GT;2021;682;101
Sidi Kacem;Appartement économique;GT;2022;700;104
Sidi Kacem;Appartement économique;MT;2001;594;100
Sidi Kacem;Appartement économique;MT;2002;605;102
Sidi Kacem;Appartement économique;MT;2003;621;105
Sidi Kacem;Appartement économique;MT;2004;633;106
Sidi Kacem;Appartement économique;MT;2005;649;109
Sidi Kacem;Appartement économique;MT;2006;666;112
Sidi Kacem;Appartement économique;MT;2007;678;114
Sidi Kacem;Appartement économique;MT;2008;691;116
Sidi Kacem;Appartement économique;MT;2009;704;118
Sidi Kacem;Appartement économique;MT;2010;717;121
Sidi Kacem;Appartement économique;MT;2011;731;123
Sidi Kacem;Appartement économique;MT;2012;730;123
Sidi Kacem;Appartement économique;MT;2013;728;122
Sidi Kacem;Appartement économique;MT;2014;727;122
Sidi Kacem;Appartement économique;MT;2015;726;122
Sidi Kacem;Appartement économique;MT;2016;714;120
Sidi Kacem;Appartement économique;MT;2017;699;118
Sidi Kacem;Appartement économique;MT;2018;685;115
Sidi Kacem;Appartement économique;MT;2019;669;113
Sidi Kacem;Appartement économique;MT;2020;598;101
Sidi Kacem;Appartement économique;MT;2021;602;101
Sidi Kacem;Appartement économique;MT;2022;618;104
Sidi Kacem;Appartement économique;PT;2001;425;100
Sidi Kacem;Appartement économique;PT;2002;433;102
Sidi Kacem;Appartement économique;PT;2003;449;106
Sidi Kacem;Appartement économique;PT;2004;459;108
Sidi Kacem;Appartement économique;PT;2005;467;110
Sidi Kacem;Appartement économique;PT;2006;473;111
Sidi Kacem;Appartement économique;PT;2007;491;116
Sidi Kacem;Appartement économique;PT;2008;501;118
Sidi Kacem;Appartement économique;PT;2009;521;123
Sidi Kacem;Appartement économique;PT;2010;543;128
Sidi Kacem;Appartement économique;PT;2011;554;131
Sidi Kacem;Appartement économique;PT;2012;554;130
Sidi Kacem;Appartement économique;PT;2013;570;134
Sidi Kacem;Appartement économique;PT;2014;579;136
Sidi Kacem;Appartement économique;PT;2015;587;138
Sidi Kacem;Appartement économique;PT;2016;577;136
Sidi Kacem;Appartement économique;PT;2017;567;134
Sidi Kacem;Appartement économique;PT;2018;559;132
Sidi Kacem;Appartement économique;PT;2019;552;130
Sidi Kacem;Appartement économique;PT;2020;511;120
Sidi Kacem;Appartement économique;PT;2021;516;122
Sidi Kacem;Appartement économique;PT;2022;529;124
Sidi Kacem;Maison sur lot économique;GT;2001;700;100
Sidi Kacem;Maison sur lot économique;GT;2002;720;103
Sidi Kacem;Maison sur lot économique;GT;2003;727;104
Sidi Kacem;Maison sur lot économique;GT;2004;734;105
Sidi Kacem;Maison sur lot économique;GT;2005;745;107
Sidi Kacem;Maison sur lot économique;GT;2006;757;108
Sidi Kacem;Maison sur lot économique;GT;2007;768;110
Sidi Kacem;Maison sur lot économique;GT;2008;779;111
Sidi Kacem;Maison sur lot économique;GT;2009;785;112
Sidi Kacem;Maison sur lot économique;GT;2010;798;114
Sidi Kacem;Maison sur lot économique;GT;2011;815;117
Sidi Kacem;Maison sur lot économique;GT;2012;842;120
Sidi Kacem;Maison sur lot économique;GT;2013;857;122
Sidi Kacem;Maison sur lot économique;GT;2014;872;125
Sidi Kacem;Maison sur lot économique;GT;2015;880;126
Sidi Kacem;Maison sur lot économique;GT;2016;862;123
Sidi Kacem;Maison sur lot économique;GT;2017;846;121
Sidi Kacem;Maison sur lot économique;GT;2018;837;120
Sidi Kacem;Maison sur lot économique;GT;2019;820;117
Sidi Kacem;Maison sur lot économique;GT;2020;786;112
Sidi Kacem;Maison sur lot économique;GT;2021;789;113
Sidi Kacem;Maison sur lot économique;GT;2022;813;116
Sidi Kacem;Maison sur lot économique;MLE;2001;557;100
Sidi Kacem;Maison sur lot économique;MLE;2002;575;103
Sidi Kacem;Maison sur lot économique;MLE;2003;587;106
Sidi Kacem;Maison sur lot économique;MLE;2004;597;108
Sidi Kacem;Maison sur lot économique;MLE;2005;610;110
Sidi Kacem;Maison sur lot économique;MLE;2006;623;112
Sidi Kacem;Maison sur lot économique;MLE;2007;634;114
Sidi Kacem;Maison sur lot économique;MLE;2008;646;117
Sidi Kacem;Maison sur lot économique;MLE;2009;654;118
Sidi Kacem;Maison sur lot économique;MLE;2010;664;120
Sidi Kacem;Maison sur lot économique;MLE;2011;680;123
Sidi Kacem;Maison sur lot économique;MLE;2012;704;127
Sidi Kacem;Maison sur lot économique;MLE;2013;719;130
Sidi Kacem;Maison sur lot économique;MLE;2014;736;133
Sidi Kacem;Maison sur lot économique;MLE;2015;750;137
Sidi Kacem;Maison sur lot économique;MLE;2016;736;135
Sidi Kacem;Maison sur lot économique;MLE;2017;727;133
Sidi Kacem;Maison sur lot économique;MLE;2018;715;131
Sidi Kacem;Maison sur lot économique;MLE;2019;699;128
Sidi Kacem;Maison sur lot économique;MLE;2020;660;120
Sidi Kacem;Maison sur lot économique;MLE;2021;665;121
Sidi Kacem;Maison sur lot économique;MLE;2022;678;124
Sidi Kacem;Maison sur lot économique;MT;2001;566;100
Sidi Kacem;Maison sur lot économique;MT;2002;585;103
Sidi Kacem;Maison sur lot économique;MT;2003;598;106
Sidi Kacem;Maison sur lot économique;MT;2004;607;107
Sidi Kacem;Maison sur lot économique;MT;2005;621;110
Sidi Kacem;Maison sur lot économique;MT;2006;635;112
Sidi Kacem;Maison sur lot économique;MT;2007;644;114
Sidi Kacem;Maison sur lot économique;MT;2008;654;116
Sidi Kacem;Maison sur lot économique;MT;2009;664;117
Sidi Kacem;Maison sur lot économique;MT;2010;674;119
Sidi Kacem;Maison sur lot économique;MT;2011;689;122
Sidi Kacem;Maison sur lot économique;MT;2012;714;126
Sidi Kacem;Maison sur lot économique;MT;2013;730;129
Sidi Kacem;Maison sur lot économique;MT;2014;747;132
Sidi Kacem;Maison sur lot économique;MT;2015;766;135
Sidi Kacem;Maison sur lot économique;MT;2016;753;133
Sidi Kacem;Maison sur lot économique;MT;2017;745;132
Sidi Kacem;Maison sur lot économique;MT;2018;731;129
Sidi Kacem;Maison sur lot économique;MT;2019;714;126
Sidi Kacem;Maison sur lot économique;MT;2020;671;118
Sidi Kacem;Maison sur lot économique;MT;2021;677;119
Sidi Kacem;Maison sur lot économique;MT;2022;688;121
Sidi Kacem;Maison sur lot économique;PT;2001;422;100
Sidi Kacem;Maison sur lot économique;PT;2002;438;104
Sidi Kacem;Maison sur lot économique;PT;2003;451;107
Sidi Kacem;Maison sur lot économique;PT;2004;465;110
Sidi Kacem;Maison sur lot économique;PT;2005;478;113
Sidi Kacem;Maison sur lot économique;PT;2006;489;116
Sidi Kacem;Maison sur lot économique;PT;2007;504;120
Sidi Kacem;Maison sur lot économique;PT;2008;520;123
Sidi Kacem;Maison sur lot économique;PT;2009;527;125
Sidi Kacem;Maison sur lot économique;PT;2010;534;127
Sidi Kacem;Maison sur lot économique;PT;2011;551;131
Sidi Kacem;Maison sur lot économique;PT;2012;574;136
Sidi Kacem;Maison sur lot économique;PT;2013;585;139
Sidi Kacem;Maison sur lot économique;PT;2014;602;143
Sidi Kacem;Maison sur lot économique;PT;2015;624;148
Sidi Kacem;Maison sur lot économique;PT;2016;613;146
Sidi Kacem;Maison sur lot économique;PT;2017;607;144
Sidi Kacem;Maison sur lot économique;PT;2018;597;142
Sidi Kacem;Maison sur lot économique;PT;2019;583;138
Sidi Kacem;Maison sur lot économique;PT;2020;546;129
Sidi Kacem;Maison sur lot économique;PT;2021;551;131
Sidi Kacem;Maison sur lot économique;PT;2022;562;133
Sidi Kacem;Total ville;MLE;2001;643;100
Sidi Kacem;Total ville;MLE;2002;658;102
Sidi Kacem;Total ville;MLE;2003;668;105
Sidi Kacem;Total ville;MLE;2004;679;106
Sidi Kacem;Total ville;MLE;2005;692;108
Sidi Kacem;Total ville;MLE;2006;705;110
Sidi Kacem;Total ville;MLE;2007;720;113
Sidi Kacem;Total ville;MLE;2008;732;115
Sidi Kacem;Total ville;MLE;2009;737;116
Sidi Kacem;Total ville;MLE;2010;751;118
Sidi Kacem;Total ville;MLE;2011;768;121
Sidi Kacem;Total ville;MLE;2012;783;123
Sidi Kacem;Total ville;MLE;2013;795;125
Sidi Kacem;Total ville;MLE;2014;809;127
Sidi Kacem;Total ville;MLE;2015;795;134
Sidi Kacem;Total ville;MLE;2016;781;132
Sidi Kacem;Total ville;MLE;2017;769;130
Sidi Kacem;Total ville;MLE;2018;757;128
Sidi Kacem;Total ville;MLE;2019;741;125
Sidi Kacem;Total ville;MLE;2020;696;118
Sidi Kacem;Total ville;MLE;2021;702;119
Sidi Kacem;Total ville;MLE;2022;715;121
Sidi Kacem;Villa;GT;2001;2451;100
Sidi Kacem;Villa;GT;2002;2453;100
Sidi Kacem;Villa;GT;2003;2484;101
Sidi Kacem;Villa;GT;2004;2513;103
Sidi Kacem;Villa;GT;2005;2560;104
Sidi Kacem;Villa;GT;2006;2609;106
Sidi Kacem;Villa;GT;2007;2655;108
Sidi Kacem;Villa;GT;2008;2700;110
Sidi Kacem;Villa;GT;2009;2734;112
Sidi Kacem;Villa;GT;2010;2770;113
Sidi Kacem;Villa;GT;2011;2792;114
Sidi Kacem;Villa;GT;2012;2806;114
Sidi Kacem;Villa;GT;2013;2820;115
Sidi Kacem;Villa;GT;2014;2862;117
Sidi Kacem;Villa;GT;2015;2882;118
Sidi Kacem;Villa;GT;2016;2760;113
Sidi Kacem;Villa;GT;2017;2689;110
Sidi Kacem;Villa;GT;2018;2573;105
Sidi Kacem;Villa;GT;2019;2503;102
Sidi Kacem;Villa;GT;2020;2440;100
Sidi Kacem;Villa;GT;2021;2451;100
Sidi Kacem;Villa;GT;2022;2458;100
Sidi Kacem;Villa;MT;2001;1607;100
Sidi Kacem;Villa;MT;2002;1643;102
Sidi Kacem;Villa;MT;2003;1615;101
Sidi Kacem;Villa;MT;2004;1641;102
Sidi Kacem;Villa;MT;2005;1680;105
Sidi Kacem;Villa;MT;2006;1720;107
Sidi Kacem;Villa;MT;2007;1800;112
Sidi Kacem;Villa;MT;2008;1827;114
Sidi Kacem;Villa;MT;2009;1783;111
Sidi Kacem;Villa;MT;2010;1831;114
Sidi Kacem;Villa;MT;2011;1884;117
Sidi Kacem;Villa;MT;2012;1910;119
Sidi Kacem;Villa;MT;2013;1954;122
Sidi Kacem;Villa;MT;2014;1994;124
Sidi Kacem;Villa;MT;2015;2038;127
Sidi Kacem;Villa;MT;2016;1990;124
Sidi Kacem;Villa;MT;2017;1943;121
Sidi Kacem;Villa;MT;2018;1891;118
Sidi Kacem;Villa;MT;2019;1843;115
Sidi Kacem;Villa;MT;2020;1753;109
Sidi Kacem;Villa;MT;2021;1751;109
Sidi Kacem;Villa;MT;2022;1750;109
Sidi Kacem;Villa;PT;2001;1249;100
Sidi Kacem;Villa;PT;2002;1249;100
Sidi Kacem;Villa;PT;2003;1299;104
Sidi Kacem;Villa;PT;2004;1354;108
Sidi Kacem;Villa;PT;2005;1342;107
Sidi Kacem;Villa;PT;2006;1373;110
Sidi Kacem;Villa;PT;2007;1368;110
Sidi Kacem;Villa;PT;2008;1400;112
Sidi Kacem;Villa;PT;2009;1387;111
Sidi Kacem;Villa;PT;2010;1462;117
Sidi Kacem;Villa;PT;2011;1499;120
Sidi Kacem;Villa;PT;2012;1527;122
Sidi Kacem;Villa;PT;2013;1564;125
Sidi Kacem;Villa;PT;2014;1597;128
Sidi Kacem;Villa;PT;2015;1624;130
Sidi Kacem;Villa;PT;2016;1589;127
Sidi Kacem;Villa;PT;2017;1535;123
Sidi Kacem;Villa;PT;2018;1504;120
Sidi Kacem;Villa;PT;2019;1478;118
Sidi Kacem;Villa;PT;2020;1396;112
Sidi Kacem;Villa;PT;2021;1422;114
Sidi Kacem;Villa;PT;2022;1432;115
Sidi Kacem;Villa;VIL;2001;1541;100
Sidi Kacem;Villa;VIL;2002;1568;102
Sidi Kacem;Villa;VIL;2003;1560;101
Sidi Kacem;Villa;VIL;2004;1593;104
Sidi Kacem;Villa;VIL;2005;1620;105
Sidi Kacem;Villa;VIL;2006;1658;108
Sidi Kacem;Villa;VIL;2007;1717;111
Sidi Kacem;Villa;VIL;2008;1745;113
Sidi Kacem;Villa;VIL;2009;1711;111
Sidi Kacem;Villa;VIL;2010;1765;115
Sidi Kacem;Villa;VIL;2011;1814;118
Sidi Kacem;Villa;VIL;2012;1840;120
Sidi Kacem;Villa;VIL;2013;1881;122
Sidi Kacem;Villa;VIL;2014;1920;125
Sidi Kacem;Villa;VIL;2015;1813;129
Sidi Kacem;Villa;VIL;2016;1771;126
Sidi Kacem;Villa;VIL;2017;1719;122
Sidi Kacem;Villa;VIL;2018;1678;119
Sidi Kacem;Villa;VIL;2019;1642;117
Sidi Kacem;Villa;VIL;2020;1558;110
Sidi Kacem;Villa;VIL;2021;1572;112
Sidi Kacem;Villa;VIL;2022;1578;112
Sidi Slimane;Appartement standing;APS;2001;742;100
Sidi Slimane;Appartement standing;APS;2002;780;105
Sidi Slimane;Appartement standing;APS;2003;808;109
Sidi Slimane;Appartement standing;APS;2004;840;114
Sidi Slimane;Appartement standing;APS;2005;867;118
Sidi Slimane;Appartement standing;APS;2006;884;121
Sidi Slimane;Appartement standing;APS;2007;912;124
Sidi Slimane;Appartement standing;APS;2008;935;128
Sidi Slimane;Appartement standing;APS;2009;968;132
Sidi Slimane;Appartement standing;APS;2010;993;136
Sidi Slimane;Appartement standing;APS;2011;1016;139
Sidi Slimane;Appartement standing;APS;2012;1043;143
Sidi Slimane;Appartement standing;APS;2013;1076;148
Sidi Slimane;Appartement standing;APS;2014;1105;152
Sidi Slimane;Appartement standing;APS;2015;1103;157
Sidi Slimane;Appartement standing;APS;2016;1136;162
Sidi Slimane;Appartement standing;APS;2017;1157;165
Sidi Slimane;Appartement standing;APS;2018;1178;168
Sidi Slimane;Appartement standing;APS;2019;1201;171
Sidi Slimane;Appartement standing;APS;2020;1170;166
Sidi Slimane;Appartement standing;APS;2021;1183;168
Sidi Slimane;Appartement standing;APS;2022;1219;173
Sidi Slimane;Appartement standing;GT;2001;1015;100
Sidi Slimane;Appartement standing;GT;2002;1047;103
Sidi Slimane;Appartement standing;GT;2003;1065;105
Sidi Slimane;Appartement standing;GT;2004;1088;107
Sidi Slimane;Appartement standing;GT;2005;1106;109
Sidi Slimane;Appartement standing;GT;2006;1086;107
Sidi Slimane;Appartement standing;GT;2007;1120;110
Sidi Slimane;Appartement standing;GT;2008;1147;113
Sidi Slimane;Appartement standing;GT;2009;1191;117
Sidi Slimane;Appartement standing;GT;2010;1197;118
Sidi Slimane;Appartement standing;GT;2011;1212;119
Sidi Slimane;Appartement standing;GT;2012;1230;121
Sidi Slimane;Appartement standing;GT;2013;1260;124
Sidi Slimane;Appartement standing;GT;2014;1287;127
Sidi Slimane;Appartement standing;GT;2015;1310;129
Sidi Slimane;Appartement standing;GT;2016;1332;131
Sidi Slimane;Appartement standing;GT;2017;1355;134
Sidi Slimane;Appartement standing;GT;2018;1387;137
Sidi Slimane;Appartement standing;GT;2019;1416;139
Sidi Slimane;Appartement standing;GT;2020;1436;141
Sidi Slimane;Appartement standing;GT;2021;1463;144
Sidi Slimane;Appartement standing;GT;2022;1500;148
Sidi Slimane;Appartement standing;MT;2001;711;100
Sidi Slimane;Appartement standing;MT;2002;761;107
Sidi Slimane;Appartement standing;MT;2003;787;111
Sidi Slimane;Appartement standing;MT;2004;825;116
Sidi Slimane;Appartement standing;MT;2005;854;120
Sidi Slimane;Appartement standing;MT;2006;880;124
Sidi Slimane;Appartement standing;MT;2007;909;128
Sidi Slimane;Appartement standing;MT;2008;928;131
Sidi Slimane;Appartement standing;MT;2009;964;136
Sidi Slimane;Appartement standing;MT;2010;994;140
Sidi Slimane;Appartement standing;MT;2011;1020;144
Sidi Slimane;Appartement standing;MT;2012;1052;148
Sidi Slimane;Appartement standing;MT;2013;1083;152
Sidi Slimane;Appartement standing;MT;2014;1110;156
Sidi Slimane;Appartement standing;MT;2015;1122;158
Sidi Slimane;Appartement standing;MT;2016;1162;163
Sidi Slimane;Appartement standing;MT;2017;1176;165
Sidi Slimane;Appartement standing;MT;2018;1195;168
Sidi Slimane;Appartement standing;MT;2019;1213;171
Sidi Slimane;Appartement standing;MT;2020;1170;165
Sidi Slimane;Appartement standing;MT;2021;1178;166
Sidi Slimane;Appartement standing;MT;2022;1218;171
Sidi Slimane;Appartement standing;PT;2001;531;100
Sidi Slimane;Appartement standing;PT;2002;542;102
Sidi Slimane;Appartement standing;PT;2003;587;111
Sidi Slimane;Appartement standing;PT;2004;611;115
Sidi Slimane;Appartement standing;PT;2005;639;120
Sidi Slimane;Appartement standing;PT;2006;671;127
Sidi Slimane;Appartement standing;PT;2007;688;130
Sidi Slimane;Appartement standing;PT;2008;721;136
Sidi Slimane;Appartement standing;PT;2009;731;138
Sidi Slimane;Appartement standing;PT;2010;762;144
Sidi Slimane;Appartement standing;PT;2011;784;148
Sidi Slimane;Appartement standing;PT;2012;809;152
Sidi Slimane;Appartement standing;PT;2013;851;160
Sidi Slimane;Appartement standing;PT;2014;888;167
Sidi Slimane;Appartement standing;PT;2015;917;173
Sidi Slimane;Appartement standing;PT;2016;940;177
Sidi Slimane;Appartement standing;PT;2017;975;184
Sidi Slimane;Appartement standing;PT;2018;995;188
Sidi Slimane;Appartement standing;PT;2019;1030;194
Sidi Slimane;Appartement standing;PT;2020;996;188
Sidi Slimane;Appartement standing;PT;2021;1009;190
Sidi Slimane;Appartement standing;PT;2022;1037;195
Sidi Slimane;Appartement économique;APE;2001;412;100
Sidi Slimane;Appartement économique;APE;2002;426;103
Sidi Slimane;Appartement économique;APE;2003;436;106
Sidi Slimane;Appartement économique;APE;2004;454;110
Sidi Slimane;Appartement économique;APE;2005;465;113
Sidi Slimane;Appartement économique;APE;2006;480;116
Sidi Slimane;Appartement économique;APE;2007;491;119
Sidi Slimane;Appartement économique;APE;2008;505;122
Sidi Slimane;Appartement économique;APE;2009;522;126
Sidi Slimane;Appartement économique;APE;2010;532;129
Sidi Slimane;Appartement économique;APE;2011;548;132
Sidi Slimane;Appartement économique;APE;2012;564;136
Sidi Slimane;Appartement économique;APE;2013;582;141
Sidi Slimane;Appartement économique;APE;2014;603;146
Sidi Slimane;Appartement économique;APE;2015;628;151
Sidi Slimane;Appartement économique;APE;2016;643;155
Sidi Slimane;Appartement économique;APE;2017;666;160
Sidi Slimane;Appartement économique;APE;2018;690;166
Sidi Slimane;Appartement économique;APE;2019;715;172
Sidi Slimane;Appartement économique;APE;2020;709;171
Sidi Slimane;Appartement économique;APE;2021;719;173
Sidi Slimane;Appartement économique;APE;2022;744;179
Sidi Slimane;Appartement économique;GT;2001;520;100
Sidi Slimane;Appartement économique;GT;2002;532;102
Sidi Slimane;Appartement économique;GT;2003;553;106
Sidi Slimane;Appartement économique;GT;2004;586;113
Sidi Slimane;Appartement économique;GT;2005;602;116
Sidi Slimane;Appartement économique;GT;2006;613;118
Sidi Slimane;Appartement économique;GT;2007;633;122
Sidi Slimane;Appartement économique;GT;2008;629;121
Sidi Slimane;Appartement économique;GT;2009;651;125
Sidi Slimane;Appartement économique;GT;2010;669;129
Sidi Slimane;Appartement économique;GT;2011;698;134
Sidi Slimane;Appartement économique;GT;2012;714;137
Sidi Slimane;Appartement économique;GT;2013;744;143
Sidi Slimane;Appartement économique;GT;2014;773;149
Sidi Slimane;Appartement économique;GT;2015;809;156
Sidi Slimane;Appartement économique;GT;2016;827;159
Sidi Slimane;Appartement économique;GT;2017;861;166
Sidi Slimane;Appartement économique;GT;2018;887;171
Sidi Slimane;Appartement économique;GT;2019;922;177
Sidi Slimane;Appartement économique;GT;2020;911;175
Sidi Slimane;Appartement économique;GT;2021;918;177
Sidi Slimane;Appartement économique;GT;2022;935;180
Sidi Slimane;Appartement économique;MT;2001;408;100
Sidi Slimane;Appartement économique;MT;2002;420;103
Sidi Slimane;Appartement économique;MT;2003;426;104
Sidi Slimane;Appartement économique;MT;2004;439;108
Sidi Slimane;Appartement économique;MT;2005;456;112
Sidi Slimane;Appartement économique;MT;2006;474;116
Sidi Slimane;Appartement économique;MT;2007;482;118
