Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Tata;Appartement standing;PT;2014;0;0
Tata;Appartement standing;PT;2015;0;0
Tata;Appartement standing;PT;2016;0;0
Tata;Appartement standing;PT;2017;0;0
Tata;Appartement standing;PT;2018;0;0
Tata;Appartement standing;PT;2019;0;0
Tata;Appartement économique;APE;2001;381;100
Tata;Appartement économique;APE;2002;393;103
Tata;Appartement économique;APE;2003;411;108
Tata;Appartement économique;APE;2004;426;112
Tata;Appartement économique;APE;2005;445;117
Tata;Appartement économique;APE;2006;463;122
Tata;Appartement économique;APE;2007;479;126
Tata;Appartement économique;APE;2008;500;132
Tata;Appartement économique;APE;2009;538;141
Tata;Appartement économique;APE;2010;570;149
Tata;Appartement économique;APE;2011;604;157
Tata;Appartement économique;APE;2012;604;157
Tata;Appartement économique;APE;2013;637;164
Tata;Appartement économique;APE;2014;666;170
Tata;Appartement économique;APE;2015;704;180
Tata;Appartement économique;APE;2016;735;186
Tata;Appartement économique;APE;2017;771;194
Tata;Appartement économique;APE;2018;803;202
Tata;Appartement économique;APE;2019;836;209
Tata;Appartement économique;GT;2001;475;100
Tata;Appartement économique;GT;2002;493;104
Tata;Appartement économique;GT;2003;515;108
Tata;Appartement économique;GT;2004;531;112
Tata;Appartement économique;GT;2005;557;117
Tata;Appartement économique;GT;2006;580;122
Tata;Appartement économique;GT;2007;602;127
Tata;Appartement économique;GT;2008;639;134
Tata;Appartement économique;GT;2009;694;146
Tata;Appartement économique;GT;2010;733;154
Tata;Appartement économique;GT;2011;816;172
Tata;Appartement économique;GT;2012;826;174
Tata;Appartement économique;GT;2013;898;189
Tata;Appartement économique;GT;2014;962;202
Tata;Appartement économique;GT;2015;1017;214
Tata;Appartement économique;GT;2016;1082;228
Tata;Appartement économique;GT;2017;1165;245
Tata;Appartement économique;GT;2018;1231;259
Tata;Appartement économique;GT;2019;1296;273
Tata;Appartement économique;MT;2001;383;100
Tata;Appartement économique;MT;2002;393;103
Tata;Appartement économique;MT;2003;409;107
Tata;Appartement économique;MT;2004;426;111
Tata;Appartement économique;MT;2005;441;115
Tata;Appartement économique;MT;2006;454;119
Tata;Appartement économique;MT;2007;461;121
Tata;Appartement économique;MT;2008;470;123
Tata;Appartement économique;MT;2009;512;134
Tata;Appartement économique;MT;2010;548;143
Tata;Appartement économique;MT;2011;581;152
Tata;Appartement économique;MT;2012;582;152
Tata;Appartement économique;MT;2013;617;161
Tata;Appartement économique;MT;2014;661;173
Tata;Appartement économique;MT;2015;698;182
Tata;Appartement économique;MT;2016;740;193
Tata;Appartement économique;MT;2017;775;202
Tata;Appartement économique;MT;2018;815;213
Tata;Appartement économique;MT;2019;855;223
Tata;Appartement économique;PT;2001;298;100
Tata;Appartement économique;PT;2002;308;103
Tata;Appartement économique;PT;2003;322;108
Tata;Appartement économique;PT;2004;335;113
Tata;Appartement économique;PT;2005;352;118
Tata;Appartement économique;PT;2006;371;125
Tata;Appartement économique;PT;2007;390;131
Tata;Appartement économique;PT;2008;408;137
Tata;Appartement économique;PT;2009;428;144
Tata;Appartement économique;PT;2010;450;151
Tata;Appartement économique;PT;2011;443;149
Tata;Appartement économique;PT;2012;435;146
Tata;Appartement économique;PT;2013;433;145
Tata;Appartement économique;PT;2014;417;140
Tata;Appartement économique;PT;2015;428;144
Tata;Appartement économique;PT;2016;410;138
Tata;Appartement économique;PT;2017;403;135
Tata;Appartement économique;PT;2018;394;132
Tata;Appartement économique;PT;2019;385;129
Tata;Maison sur lot économique;GT;2001;274;100
Tata;Maison sur lot économique;GT;2002;299;109
Tata;Maison sur lot économique;GT;2003;332;121
Tata;Maison sur lot économique;GT;2004;367;134
Tata;Maison sur lot économique;GT;2005;406;148
Tata;Maison sur lot économique;GT;2006;445;162
Tata;Maison sur lot économique;GT;2007;477;174
Tata;Maison sur lot économique;GT;2008;511;186
Tata;Maison sur lot économique;GT;2009;555;202
Tata;Maison sur lot économique;GT;2010;602;219
Tata;Maison sur lot économique;GT;2011;611;223
Tata;Maison sur lot économique;GT;2012;663;242
Tata;Maison sur lot économique;GT;2013;696;254
Tata;Maison sur lot économique;GT;2014;722;263
Tata;Maison sur lot économique;GT;2015;754;275
Tata;Maison sur lot économique;GT;2016;788;287
Tata;Maison sur lot économique;GT;2017;816;297
Tata;Maison sur lot économique;GT;2018;850;310
Tata;Maison sur lot économique;GT;2019;890;324
Tata;Maison sur lot économique;MLE;2001;219;100
Tata;Maison sur lot économique;MLE;2002;238;109
Tata;Maison sur lot économique;MLE;2003;264;120
Tata;Maison sur lot économique;MLE;2004;290;132
Tata;Maison sur lot économique;MLE;2005;321;146
Tata;Maison sur lot économique;MLE;2006;352;160
Tata;Maison sur lot économique;MLE;2007;377;172
Tata;Maison sur lot économique;MLE;2008;402;183
Tata;Maison sur lot économique;MLE;2009;433;196
Tata;Maison sur lot économique;MLE;2010;464;210
Tata;Maison sur lot économique;MLE;2011;467;211
Tata;Maison sur lot économique;MLE;2012;504;227
Tata;Maison sur lot économique;MLE;2013;527;237
Tata;Maison sur lot économique;MLE;2014;545;245
Tata;Maison sur lot économique;MLE;2015;584;260
Tata;Maison sur lot économique;MLE;2016;605;269
Tata;Maison sur lot économique;MLE;2017;624;277
Tata;Maison sur lot économique;MLE;2018;649;287
Tata;Maison sur lot économique;MLE;2019;672;297
Tata;Maison sur lot économique;MT;2001;218;100
Tata;Maison sur lot économique;MT;2002;239;110
Tata;Maison sur lot économique;MT;2003;266;122
Tata;Maison sur lot économique;MT;2004;292;134
Tata;Maison sur lot économique;MT;2005;324;148
Tata;Maison sur lot économique;MT;2006;358;164
Tata;Maison sur lot économique;MT;2007;383;175
Tata;Maison sur lot économique;MT;2008;407;187
Tata;Maison sur lot économique;MT;2009;438;201
Tata;Maison sur lot économique;MT;2010;473;217
Tata;Maison sur lot économique;MT;2011;475;218
Tata;Maison sur lot économique;MT;2012;521;239
Tata;Maison sur lot économique;MT;2013;554;254
Tata;Maison sur lot économique;MT;2014;584;268
Tata;Maison sur lot économique;MT;2015;612;281
Tata;Maison sur lot économique;MT;2016;638;293
Tata;Maison sur lot économique;MT;2017;659;302
Tata;Maison sur lot économique;MT;2018;689;316
Tata;Maison sur lot économique;MT;2019;714;327
Tata;Maison sur lot économique;PT;2001;172;100
Tata;Maison sur lot économique;PT;2002;186;108
Tata;Maison sur lot économique;PT;2003;204;119
Tata;Maison sur lot économique;PT;2004;224;130
Tata;Maison sur lot économique;PT;2005;245;142
Tata;Maison sur lot économique;PT;2006;267;155
Tata;Maison sur lot économique;PT;2007;287;166
Tata;Maison sur lot économique;PT;2008;304;177
Tata;Maison sur lot économique;PT;2009;323;187
Tata;Maison sur lot économique;PT;2010;336;195
Tata;Maison sur lot économique;PT;2011;336;195
Tata;Maison sur lot économique;PT;2012;352;204
Tata;Maison sur lot économique;PT;2013;357;207
Tata;Maison sur lot économique;PT;2014;358;208
Tata;Maison sur lot économique;PT;2015;365;211
Tata;Maison sur lot économique;PT;2016;365;212
Tata;Maison sur lot économique;PT;2017;371;215
Tata;Maison sur lot économique;PT;2018;378;219
Tata;Maison sur lot économique;PT;2019;381;221
Tata;Total ville;MLE;2001;312;100
Tata;Total ville;MLE;2002;328;106
Tata;Total ville;MLE;2003;350;114
Tata;Total ville;MLE;2004;372;122
Tata;Total ville;MLE;2005;397;131
Tata;Total ville;MLE;2006;422;141
Tata;Total ville;MLE;2007;443;149
Tata;Total ville;MLE;2008;467;157
Tata;Total ville;MLE;2009;501;168
Tata;Total ville;MLE;2010;533;179
Tata;Total ville;MLE;2011;552;184
Tata;Total ville;MLE;2012;571;191
Tata;Total ville;MLE;2013;600;200
Tata;Total ville;MLE;2014;624;207
Tata;Total ville;MLE;2015;603;255
Tata;Total ville;MLE;2016;625;263
Tata;Total ville;MLE;2017;645;271
Tata;Total ville;MLE;2018;670;282
Tata;Total ville;MLE;2019;694;291
Tata;Villa;GT;2001;1379;100
Tata;Villa;GT;2002;1416;103
Tata;Villa;GT;2003;1479;107
Tata;Villa;GT;2004;1540;112
Tata;Villa;GT;2005;1605;116
Tata;Villa;GT;2006;1680;122
Tata;Villa;GT;2007;1716;124
Tata;Villa;GT;2008;1747;127
Tata;Villa;GT;2009;1801;131
Tata;Villa;GT;2010;1839;133
Tata;Villa;GT;2011;1680;122
Tata;Villa;GT;2012;1761;128
Tata;Villa;GT;2013;1782;129
Tata;Villa;GT;2014;1783;129
Tata;Villa;GT;2015;1781;129
Tata;Villa;GT;2016;1760;128
Tata;Villa;GT;2017;1712;124
Tata;Villa;GT;2018;1673;121
Tata;Villa;GT;2019;1645;119
Tata;Villa;MT;2001;1255;100
Tata;Villa;MT;2002;1286;103
Tata;Villa;MT;2003;1330;106
Tata;Villa;MT;2004;1378;110
Tata;Villa;MT;2005;1431;114
Tata;Villa;MT;2006;1488;119
Tata;Villa;MT;2007;1505;120
Tata;Villa;MT;2008;1564;125
Tata;Villa;MT;2009;1618;129
Tata;Villa;MT;2010;1669;133
Tata;Villa;MT;2011;1545;123
Tata;Villa;MT;2012;1649;131
Tata;Villa;MT;2013;1638;131
Tata;Villa;MT;2014;1603;128
Tata;Villa;MT;2015;1588;127
Tata;Villa;MT;2016;1577;126
Tata;Villa;MT;2017;1558;124
Tata;Villa;MT;2018;1535;122
Tata;Villa;MT;2019;1511;120
Tata;Villa;PT;2001;1032;100
Tata;Villa;PT;2002;1066;103
Tata;Villa;PT;2003;1127;109
Tata;Villa;PT;2004;1198;116
Tata;Villa;PT;2005;1265;123
Tata;Villa;PT;2006;1321;128
Tata;Villa;PT;2007;1385;134
Tata;Villa;PT;2008;1450;140
Tata;Villa;PT;2009;1503;146
Tata;Villa;PT;2010;1571;152
Tata;Villa;PT;2011;1639;159
Tata;Villa;PT;2012;1721;167
Tata;Villa;PT;2013;1801;174
Tata;Villa;PT;2014;1855;180
Tata;Villa;PT;2015;1914;185
Tata;Villa;PT;2016;1999;194
Tata;Villa;PT;2017;2058;199
Tata;Villa;PT;2018;2106;204
Tata;Villa;PT;2019;2135;207
Tata;Villa;VIL;2001;1092;100
Tata;Villa;VIL;2002;1125;103
Tata;Villa;VIL;2003;1182;108
Tata;Villa;VIL;2004;1248;115
Tata;Villa;VIL;2005;1312;120
Tata;Villa;VIL;2006;1369;126
Tata;Villa;VIL;2007;1421;131
Tata;Villa;VIL;2008;1484;136
Tata;Villa;VIL;2009;1537;141
Tata;Villa;VIL;2010;1600;147
Tata;Villa;VIL;2011;1618;150
Tata;Villa;VIL;2012;1706;158
Tata;Villa;VIL;2013;1763;163
Tata;Villa;VIL;2014;1795;166
Tata;Villa;VIL;2015;1821;167
Tata;Villa;VIL;2016;1876;173
Tata;Villa;VIL;2017;1910;176
Tata;Villa;VIL;2018;1936;179
Tata;Villa;VIL;2019;1949;180
Tiznit;Appartement standing;APS;2001;964;100
Tiznit;Appartement standing;APS;2002;990;103
Tiznit;Appartement standing;APS;2003;1038;107
Tiznit;Appartement standing;APS;2004;1085;112
Tiznit;Appartement standing;APS;2005;1134;118
Tiznit;Appartement standing;APS;2006;1186;123
Tiznit;Appartement standing;APS;2007;1224;128
Tiznit;Appartement standing;APS;2008;1261;132
Tiznit;Appartement standing;APS;2009;1299;135
Tiznit;Appartement standing;APS;2010;1339;139
Tiznit;Appartement standing;APS;2011;1346;141
Tiznit;Appartement standing;APS;2012;1357;142
Tiznit;Appartement standing;APS;2013;1387;145
Tiznit;Appartement standing;APS;2014;1419;149
Tiznit;Appartement standing;APS;2015;1393;153
Tiznit;Appartement standing;APS;2016;1429;157
Tiznit;Appartement standing;APS;2017;1444;159
Tiznit;Appartement standing;APS;2018;1451;160
Tiznit;Appartement standing;APS;2019;1450;160
Tiznit;Appartement standing;GT;2001;1463;100
Tiznit;Appartement standing;GT;2002;1508;103
Tiznit;Appartement standing;GT;2003;1598;109
Tiznit;Appartement standing;GT;2004;1675;114
Tiznit;Appartement standing;GT;2005;1704;116
Tiznit;Appartement standing;GT;2006;1779;122
Tiznit;Appartement standing;GT;2007;1821;124
Tiznit;Appartement standing;GT;2008;1846;126
Tiznit;Appartement standing;GT;2009;1920;131
Tiznit;Appartement standing;GT;2010;1988;136
Tiznit;Appartement standing;GT;2011;1945;133
Tiznit;Appartement standing;GT;2012;1947;133
Tiznit;Appartement standing;GT;2013;1967;134
Tiznit;Appartement standing;GT;2014;2006;137
Tiznit;Appartement standing;GT;2015;2051;140
Tiznit;Appartement standing;GT;2016;2038;139
Tiznit;Appartement standing;GT;2017;2050;140
Tiznit;Appartement standing;GT;2018;2044;140
Tiznit;Appartement standing;GT;2019;2020;138
Tiznit;Appartement standing;MT;2001;830;100
Tiznit;Appartement standing;MT;2002;850;102
Tiznit;Appartement standing;MT;2003;883;106
Tiznit;Appartement standing;MT;2004;922;111
Tiznit;Appartement standing;MT;2005;981;118
Tiznit;Appartement standing;MT;2006;1028;124
Tiznit;Appartement standing;MT;2007;1069;129
Tiznit;Appartement standing;MT;2008;1123;135
Tiznit;Appartement standing;MT;2009;1150;139
Tiznit;Appartement standing;MT;2010;1183;143
Tiznit;Appartement standing;MT;2011;1218;147
Tiznit;Appartement standing;MT;2012;1242;150
Tiznit;Appartement standing;MT;2013;1288;155
Tiznit;Appartement standing;MT;2014;1321;159
Tiznit;Appartement standing;MT;2015;1352;163
Tiznit;Appartement standing;MT;2016;1414;170
Tiznit;Appartement standing;MT;2017;1441;174
Tiznit;Appartement standing;MT;2018;1460;176
Tiznit;Appartement standing;MT;2019;1473;177
Tiznit;Appartement standing;PT;2001;714;100
Tiznit;Appartement standing;PT;2002;732;103
Tiznit;Appartement standing;PT;2003;767;107
Tiznit;Appartement standing;PT;2004;801;112
Tiznit;Appartement standing;PT;2005;848;119
Tiznit;Appartement standing;PT;2006;887;124
Tiznit;Appartement standing;PT;2007;914;128
Tiznit;Appartement standing;PT;2008;926;130
Tiznit;Appartement standing;PT;2009;948;133
Tiznit;Appartement standing;PT;2010;971;136
Tiznit;Appartement standing;PT;2011;973;136
Tiznit;Appartement standing;PT;2012;965;135
Tiznit;Appartement standing;PT;2013;970;136
Tiznit;Appartement standing;PT;2014;989;139
Tiznit;Appartement standing;PT;2015;1022;143
Tiznit;Appartement standing;PT;2016;1043;146
Tiznit;Appartement standing;PT;2017;1038;145
Tiznit;Appartement standing;PT;2018;1032;145
Tiznit;Appartement standing;PT;2019;1020;143
Tiznit;Appartement économique;APE;2001;633;100
Tiznit;Appartement économique;APE;2002;654;103
Tiznit;Appartement économique;APE;2003;683;108
Tiznit;Appartement économique;APE;2004;714;113
Tiznit;Appartement économique;APE;2005;754;120
Tiznit;Appartement économique;APE;2006;786;125
Tiznit;Appartement économique;APE;2007;812;129
Tiznit;Appartement économique;APE;2008;847;135
Tiznit;Appartement économique;APE;2009;901;143
Tiznit;Appartement économique;APE;2010;951;150
Tiznit;Appartement économique;APE;2011;1026;161
Tiznit;Appartement économique;APE;2012;1044;163
Tiznit;Appartement économique;APE;2013;1104;172
Tiznit;Appartement économique;APE;2014;1160;179
Tiznit;Appartement économique;APE;2015;1216;187
Tiznit;Appartement économique;APE;2016;1271;194
Tiznit;Appartement économique;APE;2017;1324;201
Tiznit;Appartement économique;APE;2018;1376;208
Tiznit;Appartement économique;APE;2019;1406;212
Tiznit;Appartement économique;GT;2001;764;100
Tiznit;Appartement économique;GT;2002;793;104
Tiznit;Appartement économique;GT;2003;827;108
Tiznit;Appartement économique;GT;2004;854;112
Tiznit;Appartement économique;GT;2005;904;118
Tiznit;Appartement économique;GT;2006;941;123
Tiznit;Appartement économique;GT;2007;978;128
Tiznit;Appartement économique;GT;2008;1037;136
Tiznit;Appartement économique;GT;2009;1149;150
Tiznit;Appartement économique;GT;2010;1235;162
Tiznit;Appartement économique;GT;2011;1351;177
Tiznit;Appartement économique;GT;2012;1367;179
Tiznit;Appartement économique;GT;2013;1486;194
Tiznit;Appartement économique;GT;2014;1593;208
Tiznit;Appartement économique;GT;2015;1684;220
Tiznit;Appartement économique;GT;2016;1784;233
Tiznit;Appartement économique;GT;2017;1900;249
Tiznit;Appartement économique;GT;2018;2000;262
Tiznit;Appartement économique;GT;2019;2064;270
Tiznit;Appartement économique;MT;2001;658;100
Tiznit;Appartement économique;MT;2002;675;103
Tiznit;Appartement économique;MT;2003;707;107
Tiznit;Appartement économique;MT;2004;746;113
Tiznit;Appartement économique;MT;2005;773;118
Tiznit;Appartement économique;MT;2006;796;121
Tiznit;Appartement économique;MT;2007;809;123
Tiznit;Appartement économique;MT;2008;824;125
Tiznit;Appartement économique;MT;2009;845;128
Tiznit;Appartement économique;MT;2010;871;132
Tiznit;Appartement économique;MT;2011;982;149
Tiznit;Appartement économique;MT;2012;1019;155
Tiznit;Appartement économique;MT;2013;1081;164
Tiznit;Appartement économique;MT;2014;1159;176
Tiznit;Appartement économique;MT;2015;1223;186
Tiznit;Appartement économique;MT;2016;1297;197
Tiznit;Appartement économique;MT;2017;1354;206
Tiznit;Appartement économique;MT;2018;1414;215
Tiznit;Appartement économique;MT;2019;1453;221
Tiznit;Appartement économique;PT;2001;464;100
Tiznit;Appartement économique;PT;2002;480;103
Tiznit;Appartement économique;PT;2003;502;108
Tiznit;Appartement économique;PT;2004;528;114
Tiznit;Appartement économique;PT;2005;573;124
Tiznit;Appartement économique;PT;2006;607;131
Tiznit;Appartement économique;PT;2007;637;137
Tiznit;Appartement économique;PT;2008;668;144
Tiznit;Appartement économique;PT;2009;700;151
Tiznit;Appartement économique;PT;2010;736;159
Tiznit;Appartement économique;PT;2011;728;157
Tiznit;Appartement économique;PT;2012;726;156
Tiznit;Appartement économique;PT;2013;722;156
Tiznit;Appartement économique;PT;2014;696;150
Tiznit;Appartement économique;PT;2015;714;154
Tiznit;Appartement économique;PT;2016;680;147
Tiznit;Appartement économique;PT;2017;662;143
Tiznit;Appartement économique;PT;2018;647;140
Tiznit;Appartement économique;PT;2019;620;134
Tiznit;Maison sur lot économique;GT;2001;435;100
Tiznit;Maison sur lot économique;GT;2002;473;109
Tiznit;Maison sur lot économique;GT;2003;525;121
Tiznit;Maison sur lot économique;GT;2004;581;134
Tiznit;Maison sur lot économique;GT;2005;642;148
Tiznit;Maison sur lot économique;GT;2006;705;162
Tiznit;Maison sur lot économique;GT;2007;755;174
Tiznit;Maison sur lot économique;GT;2008;809;186
Tiznit;Maison sur lot économique;GT;2009;892;205
Tiznit;Maison sur lot économique;GT;2010;972;224
Tiznit;Maison sur lot économique;GT;2011;987;227
Tiznit;Maison sur lot économique;GT;2012;1070;246
Tiznit;Maison sur lot économique;GT;2013;1124;259
Tiznit;Maison sur lot économique;GT;2014;1166;268
Tiznit;Maison sur lot économique;GT;2015;1218;280
Tiznit;Maison sur lot économique;GT;2016;1272;293
Tiznit;Maison sur lot économique;GT;2017;1315;303
Tiznit;Maison sur lot économique;GT;2018;1361;313
Tiznit;Maison sur lot économique;GT;2019;1424;328
Tiznit;Maison sur lot économique;MLE;2001;368;100
Tiznit;Maison sur lot économique;MLE;2002;401;109
Tiznit;Maison sur lot économique;MLE;2003;445;121
Tiznit;Maison sur lot économique;MLE;2004;491;133
Tiznit;Maison sur lot économique;MLE;2005;544;148
Tiznit;Maison sur lot économique;MLE;2006;598;163
Tiznit;Maison sur lot économique;MLE;2007;641;174
Tiznit;Maison sur lot économique;MLE;2008;684;186
Tiznit;Maison sur lot économique;MLE;2009;734;199
Tiznit;Maison sur lot économique;MLE;2010;788;213
Tiznit;Maison sur lot économique;MLE;2011;802;217
Tiznit;Maison sur lot économique;MLE;2012;866;234
Tiznit;Maison sur lot économique;MLE;2013;910;246
Tiznit;Maison sur lot économique;MLE;2014;945;255
Tiznit;Maison sur lot économique;MLE;2015;997;272
Tiznit;Maison sur lot économique;MLE;2016;1033;281
Tiznit;Maison sur lot économique;MLE;2017;1063;290
Tiznit;Maison sur lot économique;MLE;2018;1095;298
Tiznit;Maison sur lot économique;MLE;2019;1139;310
Tiznit;Maison sur lot économique;MT;2001;345;100
Tiznit;Maison sur lot économique;MT;2002;379;110
Tiznit;Maison sur lot économique;MT;2003;425;123
Tiznit;Maison sur lot économique;MT;2004;466;135
Tiznit;Maison sur lot économique;MT;2005;522;151
Tiznit;Maison sur lot économique;MT;2006;578;167
Tiznit;Maison sur lot économique;MT;2007;617;179
Tiznit;Maison sur lot économique;MT;2008;657;190
Tiznit;Maison sur lot économique;MT;2009;707;205
Tiznit;Maison sur lot économique;MT;2010;763;221
Tiznit;Maison sur lot économique;MT;2011;767;222
Tiznit;Maison sur lot économique;MT;2012;840;243
Tiznit;Maison sur lot économique;MT;2013;903;262
Tiznit;Maison sur lot économique;MT;2014;961;278
Tiznit;Maison sur lot économique;MT;2015;1008;292
Tiznit;Maison sur lot économique;MT;2016;1050;304
Tiznit;Maison sur lot économique;MT;2017;1087;315
Tiznit;Maison sur lot économique;MT;2018;1125;326
Tiznit;Maison sur lot économique;MT;2019;1178;341
Tiznit;Maison sur lot économique;PT;2001;322;100
Tiznit;Maison sur lot économique;PT;2002;347;108
Tiznit;Maison sur lot économique;PT;2003;382;119
Tiznit;Maison sur lot économique;PT;2004;422;131
Tiznit;Maison sur lot économique;PT;2005;465;144
Tiznit;Maison sur lot économique;PT;2006;508;158
Tiznit;Maison sur lot économique;PT;2007;546;170
Tiznit;Maison sur lot économique;PT;2008;580;180
Tiznit;Maison sur lot économique;PT;2009;593;184
Tiznit;Maison sur lot économique;PT;2010;617;192
Tiznit;Maison sur lot économique;PT;2011;644;200
Tiznit;Maison sur lot économique;PT;2012;677;210
Tiznit;Maison sur lot économique;PT;2013;686;213
Tiznit;Maison sur lot économique;PT;2014;689;214
Tiznit;Maison sur lot économique;PT;2015;701;218
Tiznit;Maison sur lot économique;PT;2016;700;217
Tiznit;Maison sur lot économique;PT;2017;699;217
Tiznit;Maison sur lot économique;PT;2018;700;217
Tiznit;Maison sur lot économique;PT;2019;697;217
Tiznit;Total ville;MLE;2001;594;100
Tiznit;Total ville;MLE;2002;622;106
Tiznit;Total ville;MLE;2003;662;114
Tiznit;Total ville;MLE;2004;704;122
Tiznit;Total ville;MLE;2005;754;132
Tiznit;Total ville;MLE;2006;801;142
Tiznit;Total ville;MLE;2007;837;149
Tiznit;Total ville;MLE;2008;879;157
Tiznit;Total ville;MLE;2009;932;167
Tiznit;Total ville;MLE;2010;985;177
Tiznit;Total ville;MLE;2011;1021;184
Tiznit;Total ville;MLE;2012;1065;193
Tiznit;Total ville;MLE;2013;1115;202
Tiznit;Total ville;MLE;2014;1158;210
Tiznit;Total ville;MLE;2015;1125;241
Tiznit;Total ville;MLE;2016;1165;249
Tiznit;Total ville;MLE;2017;1199;256
Tiznit;Total ville;MLE;2018;1233;264
Tiznit;Total ville;MLE;2019;1268;272
Tiznit;Villa;GT;2001;2851;100
Tiznit;Villa;GT;2002;2927;103
Tiznit;Villa;GT;2003;3087;108
Tiznit;Villa;GT;2004;3215;113
Tiznit;Villa;GT;2005;3384;119
Tiznit;Villa;GT;2006;3543;124
Tiznit;Villa;GT;2007;3619;127
Tiznit;Villa;GT;2008;3683;129
Tiznit;Villa;GT;2009;3797;133
Tiznit;Villa;GT;2010;3877;136
Tiznit;Villa;GT;2011;3541;124
Tiznit;Villa;GT;2012;3749;131
Tiznit;Villa;GT;2013;3832;134
Tiznit;Villa;GT;2014;3834;134
Tiznit;Villa;GT;2015;3830;134
Tiznit;Villa;GT;2016;3786;133
Tiznit;Villa;GT;2017;3689;129
Tiznit;Villa;GT;2018;3600;126
Tiznit;Villa;GT;2019;3514;123
Tiznit;Villa;MT;2001;2255;100
Tiznit;Villa;MT;2002;2312;103
Tiznit;Villa;MT;2003;2390;106
Tiznit;Villa;MT;2004;2527;112
Tiznit;Villa;MT;2005;2649;117
Tiznit;Villa;MT;2006;2754;122
Tiznit;Villa;MT;2007;2785;124
Tiznit;Villa;MT;2008;2908;129
Tiznit;Villa;MT;2009;3025;134
Tiznit;Villa;MT;2010;3119;138
Tiznit;Villa;MT;2011;2887;128
Tiznit;Villa;MT;2012;3082;137
Tiznit;Villa;MT;2013;3062;136
Tiznit;Villa;MT;2014;2996;133
Tiznit;Villa;MT;2015;2968;132
Tiznit;Villa;MT;2016;2942;130
Tiznit;Villa;MT;2017;2887;128
Tiznit;Villa;MT;2018;2820;125
Tiznit;Villa;MT;2019;2760;122
Tiznit;Villa;PT;2001;1313;100
Tiznit;Villa;PT;2002;1355;103
Tiznit;Villa;PT;2003;1447;110
Tiznit;Villa;PT;2004;1538;117
Tiznit;Villa;PT;2005;1632;124
Tiznit;Villa;PT;2006;1747;133
Tiznit;Villa;PT;2007;1841;140
Tiznit;Villa;PT;2008;1936;148
Tiznit;Villa;PT;2009;2006;153
Tiznit;Villa;PT;2010;2098;160
Tiznit;Villa;PT;2011;2188;167
Tiznit;Villa;PT;2012;2298;175
Tiznit;Villa;PT;2013;2405;183
Tiznit;Villa;PT;2014;2476;189
Tiznit;Villa;PT;2015;2568;196
Tiznit;Villa;PT;2016;2715;207
Tiznit;Villa;PT;2017;2801;213
Tiznit;Villa;PT;2018;2883;220
Tiznit;Villa;PT;2019;2951;225
Tiznit;Villa;VIL;2001;1896;100
Tiznit;Villa;VIL;2002;1949;103
Tiznit;Villa;VIL;2003;2041;108
Tiznit;Villa;VIL;2004;2157;114
Tiznit;Villa;VIL;2005;2272;121
Tiznit;Villa;VIL;2006;2386;127
Tiznit;Villa;VIL;2007;2450;131
Tiznit;Villa;VIL;2008;2555;137
Tiznit;Villa;VIL;2009;2650;142
Tiznit;Villa;VIL;2010;2742;148
Tiznit;Villa;VIL;2011;2643;145
Tiznit;Villa;VIL;2012;2802;153
Tiznit;Villa;VIL;2013;2849;157
Tiznit;Villa;VIL;2014;2851;158
Tiznit;Villa;VIL;2015;2865;161
Tiznit;Villa;VIL;2016;2916;165
Tiznit;Villa;VIL;2017;2921;167
Tiznit;Villa;VIL;2018;2920;168
Tiznit;Villa;VIL;2019;2915;169
