Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Tinghir;Villa;MT;2009;1259;108
Tinghir;Villa;MT;2010;1274;109
Tinghir;Villa;MT;2011;1289;111
Tinghir;Villa;MT;2012;1304;112
Tinghir;Villa;MT;2013;1337;115
Tinghir;Villa;MT;2014;1371;118
Tinghir;Villa;MT;2015;1405;121
Tinghir;Villa;MT;2016;1427;122
Tinghir;Villa;MT;2017;1474;126
Tinghir;Villa;MT;2018;1505;129
Tinghir;Villa;MT;2019;1555;133
Tinghir;Villa;MT;2020;1500;129
Tinghir;Villa;MT;2021;1600;137
Tinghir;Villa;MT;2022;1640;141
Tinghir;Villa;PT;2001;1138;100
Tinghir;Villa;PT;2002;1145;101
Tinghir;Villa;PT;2003;1140;100
Tinghir;Villa;PT;2004;1136;100
Tinghir;Villa;PT;2005;1132;99
Tinghir;Villa;PT;2006;1127;99
Tinghir;Villa;PT;2007;1123;99
Tinghir;Villa;PT;2008;1118;98
Tinghir;Villa;PT;2009;1114;98
Tinghir;Villa;PT;2010;1109;97
Tinghir;Villa;PT;2011;1104;97
Tinghir;Villa;PT;2012;1100;97
Tinghir;Villa;PT;2013;1105;97
Tinghir;Villa;PT;2014;1130;99
Tinghir;Villa;PT;2015;1155;102
Tinghir;Villa;PT;2016;1156;102
Tinghir;Villa;PT;2017;1205;106
Tinghir;Villa;PT;2018;1252;110
Tinghir;Villa;PT;2019;1279;112
Tinghir;Villa;PT;2020;1240;109
Tinghir;Villa;PT;2021;1320;116
Tinghir;Villa;PT;2022;1440;127
Tinghir;Villa;VIL;2001;1185;100
Tinghir;Villa;VIL;2002;1199;101
Tinghir;Villa;VIL;2003;1215;102
Tinghir;Villa;VIL;2004;1224;103
Tinghir;Villa;VIL;2005;1239;104
Tinghir;Villa;VIL;2006;1248;105
Tinghir;Villa;VIL;2007;1264;106
Tinghir;Villa;VIL;2008;1280;108
Tinghir;Villa;VIL;2009;1296;109
Tinghir;Villa;VIL;2010;1312;110
Tinghir;Villa;VIL;2011;1328;112
Tinghir;Villa;VIL;2012;1344;113
Tinghir;Villa;VIL;2013;1375;116
Tinghir;Villa;VIL;2014;1411;119
Tinghir;Villa;VIL;2015;1401;119
Tinghir;Villa;VIL;2016;1419;120
Tinghir;Villa;VIL;2017;1466;124
Tinghir;Villa;VIL;2018;1503;127
Tinghir;Villa;VIL;2019;1549;131
Tinghir;Villa;VIL;2020;1494;127
Tinghir;Villa;VIL;2021;1598;135
Tinghir;Villa;VIL;2022;1666;141
Zagora;Appartement standing;APS;2001;0;0
Zagora;Appartement standing;APS;2002;0;0
Zagora;Appartement standing;APS;2003;0;0
Zagora;Appartement standing;APS;2004;0;0
Zagora;Appartement standing;APS;2005;0;0
Zagora;Appartement standing;APS;2006;0;0
Zagora;Appartement standing;APS;2007;0;0
Zagora;Appartement standing;APS;2008;0;0
Zagora;Appartement standing;APS;2009;0;0
Zagora;Appartement standing;APS;2010;0;0
Zagora;Appartement standing;APS;2011;0;0
Zagora;Appartement standing;APS;2012;0;0
Zagora;Appartement standing;APS;2013;0;0
Zagora;Appartement standing;APS;2014;0;0
Zagora;Appartement standing;APS;2015;0;0
Zagora;Appartement standing;APS;2016;0;0
Zagora;Appartement standing;APS;2017;0;0
Zagora;Appartement standing;APS;2018;0;0
Zagora;Appartement standing;APS;2019;0;0
Zagora;Appartement standing;APS;2020;0;0
Zagora;Appartement standing;APS;2021;0;0
Zagora;Appartement standing;APS;2022;0;0
Zagora;Appartement standing;GT;2001;0;0
Zagora;Appartement standing;GT;2002;0;0
Zagora;Appartement standing;GT;2003;0;0
Zagora;Appartement standing;GT;2004;0;0
Zagora;Appartement standing;GT;2005;0;0
Zagora;Appartement standing;GT;2006;0;0
Zagora;Appartement standing;GT;2007;0;0
Zagora;Appartement standing;GT;2008;0;0
Zagora;Appartement standing;GT;2009;0;0
Zagora;Appartement standing;GT;2010;0;0
Zagora;Appartement standing;GT;2011;0;0
Zagora;Appartement standing;GT;2012;0;0
Zagora;Appartement standing;GT;2013;0;0
Zagora;Appartement standing;GT;2014;0;0
Zagora;Appartement standing;GT;2015;0;0
Zagora;Appartement standing;GT;2016;0;0
Zagora;Appartement standing;GT;2017;0;0
Zagora;Appartement standing;GT;2018;0;0
Zagora;Appartement standing;GT;2019;0;0
Zagora;Appartement standing;GT;2020;0;0
Zagora;Appartement standing;GT;2021;0;0
Zagora;Appartement standing;GT;2022;0;0
Zagora;Appartement standing;MT;2001;0;0
Zagora;Appartement standing;MT;2002;0;0
Zagora;Appartement standing;MT;2003;0;0
Zagora;Appartement standing;MT;2004;0;0
Zagora;Appartement standing;MT;2005;0;0
Zagora;Appartement standing;MT;2006;0;0
Zagora;Appartement standing;MT;2007;0;0
Zagora;Appartement standing;MT;2008;0;0
Zagora;Appartement standing;MT;2009;0;0
Zagora;Appartement standing;MT;2010;0;0
Zagora;Appartement standing;MT;2011;0;0
Zagora;Appartement standing;MT;2012;0;0
Zagora;Appartement standing;MT;2013;0;0
Zagora;Appartement standing;MT;2014;0;0
Zagora;Appartement standing;MT;2015;0;0
Zagora;Appartement standing;MT;2016;0;0
Zagora;Appartement standing;MT;2017;0;0
Zagora;Appartement standing;MT;2018;0;0
Zagora;Appartement standing;MT;2019;0;0
Zagora;Appartement standing;MT;2020;0;0
Zagora;Appartement standing;MT;2021;0;0
Zagora;Appartement standing;MT;2022;0;0
Zagora;Appartement standing;PT;2001;0;0
Zagora;Appartement standing;PT;2002;0;0
Zagora;Appartement standing;PT;2003;0;0
Zagora;Appartement standing;PT;2004;0;0
Zagora;Appartement standing;PT;2005;0;0
Zagora;Appartement standing;PT;2006;0;0
Zagora;Appartement standing;PT;2007;0;0
Zagora;Appartement standing;PT;2008;0;0
Zagora;Appartement standing;PT;2009;0;0
Zagora;Appartement standing;PT;2010;0;0
Zagora;Appartement standing;PT;2011;0;0
Zagora;Appartement standing;PT;2012;0;0
Zagora;Appartement standing;PT;2013;0;0
Zagora;Appartement standing;PT;2014;0;0
Zagora;Appartement standing;PT;2015;0;0
Zagora;Appartement standing;PT;2016;0;0
Zagora;Appartement standing;PT;2017;0;0
Zagora;Appartement standing;PT;2018;0;0
Zagora;Appartement standing;PT;2019;0;0
Zagora;Appartement standing;PT;2020;0;0
Zagora;Appartement standing;PT;2021;0;0
Zagora;Appartement standing;PT;2022;0;0
Zagora;Appartement économique;APE;2001;568;100
Zagora;Appartement économique;APE;2002;576;102
Zagora;Appartement économique;APE;2003;579;102
Zagora;Appartement économique;APE;2004;582;103
Zagora;Appartement économique;APE;2005;584;103
Zagora;Appartement économique;APE;2006;587;104
Zagora;Appartement économique;APE;2007;590;104
Zagora;Appartement économique;APE;2008;592;105
Zagora;Appartement économique;APE;2009;595;105
Zagora;Appartement économique;APE;2010;598;106
Zagora;Appartement économique;APE;2011;601;106
Zagora;Appartement économique;APE;2012;603;107
Zagora;Appartement économique;APE;2013;620;110
Zagora;Appartement économique;APE;2014;636;114
Zagora;Appartement économique;APE;2015;586;120
Zagora;Appartement économique;APE;2016;602;124
Zagora;Appartement économique;APE;2017;635;130
Zagora;Appartement économique;APE;2018;644;132
Zagora;Appartement économique;APE;2019;676;139
Zagora;Appartement économique;APE;2020;666;136
Zagora;Appartement économique;APE;2021;696;143
Zagora;Appartement économique;APE;2022;711;146
Zagora;Appartement économique;GT;2001;794;100
Zagora;Appartement économique;GT;2002;798;101
Zagora;Appartement économique;GT;2003;802;101
Zagora;Appartement économique;GT;2004;806;102
Zagora;Appartement économique;GT;2005;810;102
Zagora;Appartement économique;GT;2006;813;102
Zagora;Appartement économique;GT;2007;817;103
Zagora;Appartement économique;GT;2008;821;103
Zagora;Appartement économique;GT;2009;825;104
Zagora;Appartement économique;GT;2010;829;104
Zagora;Appartement économique;GT;2011;832;105
Zagora;Appartement économique;GT;2012;836;105
Zagora;Appartement économique;GT;2013;844;106
Zagora;Appartement économique;GT;2014;852;107
Zagora;Appartement économique;GT;2015;859;108
Zagora;Appartement économique;GT;2016;873;110
Zagora;Appartement économique;GT;2017;927;117
Zagora;Appartement économique;GT;2018;938;118
Zagora;Appartement économique;GT;2019;988;124
Zagora;Appartement économique;GT;2020;970;122
Zagora;Appartement économique;GT;2021;1008;127
Zagora;Appartement économique;GT;2022;1023;129
Zagora;Appartement économique;MT;2001;479;100
Zagora;Appartement économique;MT;2002;489;102
Zagora;Appartement économique;MT;2003;491;103
Zagora;Appartement économique;MT;2004;493;103
Zagora;Appartement économique;MT;2005;494;103
Zagora;Appartement économique;MT;2006;496;104
Zagora;Appartement économique;MT;2007;498;104
Zagora;Appartement économique;MT;2008;499;104
Zagora;Appartement économique;MT;2009;501;105
Zagora;Appartement économique;MT;2010;503;105
Zagora;Appartement économique;MT;2011;504;105
Zagora;Appartement économique;MT;2012;506;106
Zagora;Appartement économique;MT;2013;528;110
Zagora;Appartement économique;MT;2014;550;115
Zagora;Appartement économique;MT;2015;573;120
Zagora;Appartement économique;MT;2016;591;123
Zagora;Appartement économique;MT;2017;627;131
Zagora;Appartement économique;MT;2018;638;133
Zagora;Appartement économique;MT;2019;670;140
Zagora;Appartement économique;MT;2020;670;140
Zagora;Appartement économique;MT;2021;695;145
Zagora;Appartement économique;MT;2022;715;149
Zagora;Appartement économique;PT;2001;346;100
Zagora;Appartement économique;PT;2002;353;102
Zagora;Appartement économique;PT;2003;356;103
Zagora;Appartement économique;PT;2004;359;104
Zagora;Appartement économique;PT;2005;362;105
Zagora;Appartement économique;PT;2006;366;106
Zagora;Appartement économique;PT;2007;369;107
Zagora;Appartement économique;PT;2008;372;108
Zagora;Appartement économique;PT;2009;376;109
Zagora;Appartement économique;PT;2010;379;110
Zagora;Appartement économique;PT;2011;383;111
Zagora;Appartement économique;PT;2012;386;112
Zagora;Appartement économique;PT;2013;405;117
Zagora;Appartement économique;PT;2014;425;123
Zagora;Appartement économique;PT;2015;445;129
Zagora;Appartement économique;PT;2016;461;133
Zagora;Appartement économique;PT;2017;475;137
Zagora;Appartement économique;PT;2018;481;139
Zagora;Appartement économique;PT;2019;502;145
Zagora;Appartement économique;PT;2020;481;139
Zagora;Appartement économique;PT;2021;514;149
Zagora;Appartement économique;PT;2022;519;150
Zagora;Maison sur lot économique;GT;2001;493;100
Zagora;Maison sur lot économique;GT;2002;500;101
Zagora;Maison sur lot économique;GT;2003;503;102
Zagora;Maison sur lot économique;GT;2004;506;103
Zagora;Maison sur lot économique;GT;2005;509;103
Zagora;Maison sur lot économique;GT;2006;512;104
Zagora;Maison sur lot économique;GT;2007;516;104
Zagora;Maison sur lot économique;GT;2008;519;105
Zagora;Maison sur lot économique;GT;2009;522;106
Zagora;Maison sur lot économique;GT;2010;525;106
Zagora;Maison sur lot économique;GT;2011;529;107
Zagora;Maison sur lot économique;GT;2012;532;108
Zagora;Maison sur lot économique;GT;2013;539;109
Zagora;Maison sur lot économique;GT;2014;545;111
Zagora;Maison sur lot économique;GT;2015;563;114
Zagora;Maison sur lot économique;GT;2016;571;116
Zagora;Maison sur lot économique;GT;2017;604;122
Zagora;Maison sur lot économique;GT;2018;610;124
Zagora;Maison sur lot économique;GT;2019;641;130
Zagora;Maison sur lot économique;GT;2020;620;126
Zagora;Maison sur lot économique;GT;2021;647;131
Zagora;Maison sur lot économique;GT;2022;657;133
Zagora;Maison sur lot économique;MLE;2001;427;100
Zagora;Maison sur lot économique;MLE;2002;434;102
Zagora;Maison sur lot économique;MLE;2003;436;102
Zagora;Maison sur lot économique;MLE;2004;439;103
Zagora;Maison sur lot économique;MLE;2005;441;103
Zagora;Maison sur lot économique;MLE;2006;443;104
Zagora;Maison sur lot économique;MLE;2007;446;104
Zagora;Maison sur lot économique;MLE;2008;448;105
Zagora;Maison sur lot économique;MLE;2009;451;106
Zagora;Maison sur lot économique;MLE;2010;453;106
Zagora;Maison sur lot économique;MLE;2011;456;107
Zagora;Maison sur lot économique;MLE;2012;458;107
Zagora;Maison sur lot économique;MLE;2013;465;109
Zagora;Maison sur lot économique;MLE;2014;473;111
Zagora;Maison sur lot économique;MLE;2015;458;114
Zagora;Maison sur lot économique;MLE;2016;470;117
Zagora;Maison sur lot économique;MLE;2017;496;123
Zagora;Maison sur lot économique;MLE;2018;503;125
Zagora;Maison sur lot économique;MLE;2019;526;130
Zagora;Maison sur lot économique;MLE;2020;499;124
Zagora;Maison sur lot économique;MLE;2021;527;131
Zagora;Maison sur lot économique;MLE;2022;546;136
Zagora;Maison sur lot économique;MT;2001;420;100
Zagora;Maison sur lot économique;MT;2002;429;102
Zagora;Maison sur lot économique;MT;2003;431;103
Zagora;Maison sur lot économique;MT;2004;433;103
Zagora;Maison sur lot économique;MT;2005;435;104
Zagora;Maison sur lot économique;MT;2006;437;104
Zagora;Maison sur lot économique;MT;2007;439;105
Zagora;Maison sur lot économique;MT;2008;441;105
Zagora;Maison sur lot économique;MT;2009;443;106
Zagora;Maison sur lot économique;MT;2010;446;106
Zagora;Maison sur lot économique;MT;2011;448;107
Zagora;Maison sur lot économique;MT;2012;450;107
Zagora;Maison sur lot économique;MT;2013;458;109
Zagora;Maison sur lot économique;MT;2014;466;111
Zagora;Maison sur lot économique;MT;2015;475;113
Zagora;Maison sur lot économique;MT;2016;490;117
Zagora;Maison sur lot économique;MT;2017;521;124
Zagora;Maison sur lot économique;MT;2018;529;126
Zagora;Maison sur lot économique;MT;2019;552;131
Zagora;Maison sur lot économique;MT;2020;520;124
Zagora;Maison sur lot économique;MT;2021;546;130
Zagora;Maison sur lot économique;MT;2022;566;135
Zagora;Maison sur lot économique;PT;2001;308;100
Zagora;Maison sur lot économique;PT;2002;313;101
Zagora;Maison sur lot économique;PT;2003;314;102
Zagora;Maison sur lot économique;PT;2004;316;102
Zagora;Maison sur lot économique;PT;2005;317;103
Zagora;Maison sur lot économique;PT;2006;319;103
Zagora;Maison sur lot économique;PT;2007;321;104
Zagora;Maison sur lot économique;PT;2008;322;105
Zagora;Maison sur lot économique;PT;2009;324;105
Zagora;Maison sur lot économique;PT;2010;325;106
Zagora;Maison sur lot économique;PT;2011;327;106
Zagora;Maison sur lot économique;PT;2012;329;107
Zagora;Maison sur lot économique;PT;2013;333;108
Zagora;Maison sur lot économique;PT;2014;344;112
Zagora;Maison sur lot économique;PT;2015;355;115
Zagora;Maison sur lot économique;PT;2016;366;119
Zagora;Maison sur lot économique;PT;2017;377;122
Zagora;Maison sur lot économique;PT;2018;382;124
Zagora;Maison sur lot économique;PT;2019;399;129
Zagora;Maison sur lot économique;PT;2020;377;122
Zagora;Maison sur lot économique;PT;2021;407;132
Zagora;Maison sur lot économique;PT;2022;433;140
Zagora;Total ville;MLE;2001;514;100
Zagora;Total ville;MLE;2002;522;102
Zagora;Total ville;MLE;2003;524;102
Zagora;Total ville;MLE;2004;527;103
Zagora;Total ville;MLE;2005;530;103
Zagora;Total ville;MLE;2006;533;104
Zagora;Total ville;MLE;2007;536;104
Zagora;Total ville;MLE;2008;539;105
Zagora;Total ville;MLE;2009;541;105
Zagora;Total ville;MLE;2010;544;106
Zagora;Total ville;MLE;2011;547;106
Zagora;Total ville;MLE;2012;550;107
Zagora;Total ville;MLE;2013;562;110
Zagora;Total ville;MLE;2014;575;112
Zagora;Total ville;MLE;2015;487;115
Zagora;Total ville;MLE;2016;500;118
Zagora;Total ville;MLE;2017;527;124
Zagora;Total ville;MLE;2018;534;126
Zagora;Total ville;MLE;2019;559;132
Zagora;Total ville;MLE;2020;535;125
Zagora;Total ville;MLE;2021;563;132
Zagora;Total ville;MLE;2022;582;137
Zagora;Villa;GT;2001;1927;100
Zagora;Villa;GT;2002;1966;102
Zagora;Villa;GT;2003;2027;105
Zagora;Villa;GT;2004;2087;108
Zagora;Villa;GT;2005;2149;112
Zagora;Villa;GT;2006;2211;115
Zagora;Villa;GT;2007;2273;118
Zagora;Villa;GT;2008;2337;121
Zagora;Villa;GT;2009;2400;125
Zagora;Villa;GT;2010;2465;128
Zagora;Villa;GT;2011;2530;131
Zagora;Villa;GT;2012;2595;135
Zagora;Villa;GT;2013;2678;139
Zagora;Villa;GT;2014;2763;143
Zagora;Villa;GT;2015;2849;148
Zagora;Villa;GT;2016;2873;149
Zagora;Villa;GT;2017;2912;151
Zagora;Villa;GT;2018;2943;153
Zagora;Villa;GT;2019;3085;160
Zagora;Villa;GT;2020;3062;159
Zagora;Villa;GT;2021;3163;164
Zagora;Villa;GT;2022;3213;167
Zagora;Villa;MT;2001;1579;100
Zagora;Villa;MT;2002;1599;101
Zagora;Villa;MT;2003;1621;103
Zagora;Villa;MT;2004;1626;103
Zagora;Villa;MT;2005;1648;104
Zagora;Villa;MT;2006;1653;105
Zagora;Villa;MT;2007;1675;106
Zagora;Villa;MT;2008;1697;107
Zagora;Villa;MT;2009;1719;109
Zagora;Villa;MT;2010;1741;110
Zagora;Villa;MT;2011;1763;112
Zagora;Villa;MT;2012;1785;113
Zagora;Villa;MT;2013;1832;116
Zagora;Villa;MT;2014;1880;119
Zagora;Villa;MT;2015;1929;122
Zagora;Villa;MT;2016;1963;124
Zagora;Villa;MT;2017;2029;128
Zagora;Villa;MT;2018;2058;130
Zagora;Villa;MT;2019;2156;137
Zagora;Villa;MT;2020;2142;136
Zagora;Villa;MT;2021;2205;140
Zagora;Villa;MT;2022;2255;143
Zagora;Villa;PT;2001;1331;100
Zagora;Villa;PT;2002;1340;101
Zagora;Villa;PT;2003;1336;100
Zagora;Villa;PT;2004;1332;100
Zagora;Villa;PT;2005;1329;100
Zagora;Villa;PT;2006;1325;100
Zagora;Villa;PT;2007;1321;99
Zagora;Villa;PT;2008;1317;99
Zagora;Villa;PT;2009;1313;99
Zagora;Villa;PT;2010;1308;98
Zagora;Villa;PT;2011;1304;98
Zagora;Villa;PT;2012;1300;98
Zagora;Villa;PT;2013;1307;98
Zagora;Villa;PT;2014;1338;101
Zagora;Villa;PT;2015;1370;103
Zagora;Villa;PT;2016;1372;103
Zagora;Villa;PT;2017;1431;108
Zagora;Villa;PT;2018;1490;112
Zagora;Villa;PT;2019;1528;115
Zagora;Villa;PT;2020;1490;112
Zagora;Villa;PT;2021;1540;116
Zagora;Villa;PT;2022;1590;119
Zagora;Villa;VIL;2001;1599;100
Zagora;Villa;VIL;2002;1621;101
Zagora;Villa;VIL;2003;1645;103
Zagora;Villa;VIL;2004;1660;103
Zagora;Villa;VIL;2005;1684;105
Zagora;Villa;VIL;2006;1699;106
Zagora;Villa;VIL;2007;1723;107
Zagora;Villa;VIL;2008;1748;108
Zagora;Villa;VIL;2009;1773;110
Zagora;Villa;VIL;2010;1799;111
Zagora;Villa;VIL;2011;1824;113
Zagora;Villa;VIL;2012;1850;114
Zagora;Villa;VIL;2013;1896;117
Zagora;Villa;VIL;2014;1948;120
Zagora;Villa;VIL;2015;1844;119
Zagora;Villa;VIL;2016;1868;120
Zagora;Villa;VIL;2017;1929;124
Zagora;Villa;VIL;2018;1967;127
Zagora;Villa;VIL;2019;2051;132
Zagora;Villa;VIL;2020;2029;131
Zagora;Villa;VIL;2021;2092;135
Zagora;Villa;VIL;2022;2141;138
